account_customer_id,account_id,customer_id,ownership_role,ownership_percent
9498,8792,5002,Joint,0.5
9499,8793,4300,Primary,1.0
9500,8794,4301,Primary,1.0
9501,8795,4301,Primary,1.0
9502,8796,4301,Primary,1.0
9503,8797,4302,Primary,1.0
9504,8798,4302,Primary,1.0
9505,8799,4302,Primary,1.0
9506,8800,4303,Primary,1.0
9507,8801,4303,Primary,1.0
9508,8802,4304,Primary,1.0
9509,8803,4305,Primary,1.0
9510,8804,4305,Primary,1.0
9511,8805,4306,Primary,1.0
9512,8806,4306,Primary,1.0
9513,8806,676,Joint,0.5
9514,8807,4306,Primary,1.0
9515,8807,1831,Joint,0.5
9516,8808,4307,Primary,1.0
9517,8809,4308,Primary,1.0
9518,8810,4308,Primary,1.0
9519,8811,4309,Primary,1.0
9520,8812,4310,Primary,1.0
9521,8813,4310,Primary,1.0
9522,8814,4311,Primary,1.0
9523,8815,4312,Primary,1.0
9524,8816,4312,Primary,1.0
9525,8817,4313,Primary,1.0
9526,8817,6560,Joint,0.5
9527,8818,4313,Primary,1.0
9528,8819,4314,Primary,1.0
9529,8820,4314,Primary,1.0
9530,8821,4314,Primary,1.0
9531,8822,4315,Primary,1.0
9532,8823,4315,Primary,1.0
9533,8823,6058,Joint,0.5
9534,8824,4315,Primary,1.0
9535,8825,4316,Primary,1.0
9536,8826,4317,Primary,1.0
9537,8827,4317,Primary,1.0
9538,8828,4318,Primary,1.0
9539,8829,4319,Primary,1.0
9540,8830,4320,Primary,1.0
9541,8831,4321,Primary,1.0
9542,8832,4321,Primary,1.0
9543,8832,5686,Joint,0.5
9544,8833,4322,Primary,1.0
9545,8834,4322,Primary,1.0
9546,8835,4323,Primary,1.0
9547,8836,4323,Primary,1.0
9548,8837,4323,Primary,1.0
9549,8837,4044,Joint,0.5
9550,8838,4324,Primary,1.0
9551,8838,3433,Joint,0.5
9552,8839,4324,Primary,1.0
9553,8840,4324,Primary,1.0
9554,8841,4325,Primary,1.0
9555,8842,4325,Primary,1.0
9556,8843,4326,Primary,1.0
9557,8844,4327,Primary,1.0
9558,8845,4327,Primary,1.0
9559,8846,4327,Primary,1.0
9560,8847,4328,Primary,1.0
9561,8848,4328,Primary,1.0
9562,8849,4329,Primary,1.0
9563,8850,4329,Primary,1.0
9564,8851,4330,Primary,1.0
9565,8852,4330,Primary,1.0
9566,8853,4330,Primary,1.0
9567,8853,1586,Joint,0.5
9568,8854,4331,Primary,1.0
9569,8854,4731,Joint,0.5
9570,8855,4331,Primary,1.0
9571,8856,4332,Primary,1.0
9572,8857,4332,Primary,1.0
9573,8858,4332,Primary,1.0
9574,8859,4333,Primary,1.0
9575,8860,4334,Primary,1.0
9576,8861,4334,Primary,1.0
9577,8862,4334,Primary,1.0
9578,8863,4335,Primary,1.0
9579,8864,4335,Primary,1.0
9580,8865,4336,Primary,1.0
9581,8865,3949,Joint,0.5
9582,8866,4336,Primary,1.0
9583,8867,4337,Primary,1.0
9584,8868,4337,Primary,1.0
9585,8869,4338,Primary,1.0
9586,8870,4339,Primary,1.0
9587,8871,4340,Primary,1.0
9588,8872,4340,Primary,1.0
9589,8873,4340,Primary,1.0
9590,8874,4341,Primary,1.0
9591,8875,4342,Primary,1.0
9592,8876,4342,Primary,1.0
9593,8877,4342,Primary,1.0
9594,8878,4342,Primary,1.0
9595,8879,4343,Primary,1.0
9596,8879,1706,Joint,0.5
9597,8880,4343,Primary,1.0
9598,8881,4344,Primary,1.0
9599,8882,4345,Primary,1.0
9600,8883,4345,Primary,1.0
9601,8884,4345,Primary,1.0
9602,8885,4346,Primary,1.0
9603,8886,4346,Primary,1.0
9604,8887,4346,Primary,1.0
9605,8888,4347,Primary,1.0
9606,8889,4347,Primary,1.0
9607,8890,4347,Primary,1.0
9608,8891,4348,Primary,1.0
9609,8892,4348,Primary,1.0
9610,8893,4348,Primary,1.0
9611,8893,577,Joint,0.5
9612,8894,4349,Primary,1.0
9613,8895,4349,Primary,1.0
9614,8896,4349,Primary,1.0
9615,8897,4350,Primary,1.0
9616,8897,5970,Joint,0.5
9617,8898,4350,Primary,1.0
9618,8899,4351,Primary,1.0
9619,8900,4352,Primary,1.0
9620,8901,4353,Primary,1.0
9621,8902,4354,Primary,1.0
9622,8902,6439,Joint,0.5
9623,8903,4354,Primary,1.0
9624,8904,4354,Primary,1.0
9625,8905,4355,Primary,1.0
9626,8906,4356,Primary,1.0
9627,8907,4356,Primary,1.0
9628,8908,4356,Primary,1.0
9629,8909,4357,Primary,1.0
9630,8910,4357,Primary,1.0
9631,8911,4358,Primary,1.0
9632,8911,5528,Joint,0.5
9633,8912,4359,Primary,1.0
9634,8913,4359,Primary,1.0
9635,8914,4359,Primary,1.0
9636,8915,4360,Primary,1.0
9637,8916,4361,Primary,1.0
9638,8917,4361,Primary,1.0
9639,8918,4361,Primary,1.0
9640,8919,4361,Primary,1.0
9641,8920,4362,Primary,1.0
9642,8921,4363,Primary,1.0
9643,8922,4364,Primary,1.0
9644,8923,4364,Primary,1.0
9645,8924,4364,Primary,1.0
9646,8925,4365,Primary,1.0
9647,8926,4365,Primary,1.0
9648,8927,4366,Primary,1.0
9649,8928,4366,Primary,1.0
9650,8929,4367,Primary,1.0
9651,8930,4367,Primary,1.0
9652,8931,4367,Primary,1.0
9653,8931,2994,Joint,0.5
9654,8932,4368,Primary,1.0
9655,8933,4368,Primary,1.0
9656,8933,338,Joint,0.5
9657,8934,4368,Primary,1.0
9658,8935,4369,Primary,1.0
9659,8936,4370,Primary,1.0
9660,8937,4370,Primary,1.0
9661,8938,4371,Primary,1.0
9662,8939,4371,Primary,1.0
9663,8940,4371,Primary,1.0
9664,8940,3976,Joint,0.5
9665,8941,4372,Primary,1.0
9666,8942,4373,Primary,1.0
9667,8943,4374,Primary,1.0
9668,8944,4374,Primary,1.0
9669,8945,4375,Primary,1.0
9670,8946,4375,Primary,1.0
9671,8947,4375,Primary,1.0
9672,8948,4376,Primary,1.0
9673,8949,4376,Primary,1.0
9674,8950,4377,Primary,1.0
9675,8951,4377,Primary,1.0
9676,8952,4377,Primary,1.0
9677,8953,4377,Primary,1.0
9678,8954,4378,Primary,1.0
9679,8955,4378,Primary,1.0
9680,8956,4378,Primary,1.0
9681,8957,4379,Primary,1.0
9682,8958,4379,Primary,1.0
9683,8959,4380,Primary,1.0
9684,8960,4381,Primary,1.0
9685,8960,1192,Joint,0.5
9686,8961,4382,Primary,1.0
9687,8962,4383,Primary,1.0
9688,8963,4383,Primary,1.0
9689,8964,4383,Primary,1.0
9690,8965,4384,Primary,1.0
9691,8966,4384,Primary,1.0
9692,8967,4384,Primary,1.0
9693,8968,4384,Primary,1.0
9694,8969,4385,Primary,1.0
9695,8970,4385,Primary,1.0
9696,8970,6931,Joint,0.5
9697,8971,4386,Primary,1.0
9698,8972,4387,Primary,1.0
9699,8973,4387,Primary,1.0
9700,8974,4388,Primary,1.0
9701,8974,2147,Joint,0.5
9702,8975,4388,Primary,1.0
9703,8976,4388,Primary,1.0
9704,8977,4389,Primary,1.0
9705,8978,4389,Primary,1.0
9706,8978,4346,Joint,0.5
9707,8979,4389,Primary,1.0
9708,8980,4389,Primary,1.0
9709,8981,4390,Primary,1.0
9710,8982,4391,Primary,1.0
9711,8983,4391,Primary,1.0
9712,8984,4391,Primary,1.0
9713,8984,5263,Joint,0.5
9714,8985,4392,Primary,1.0
9715,8986,4392,Primary,1.0
9716,8987,4393,Primary,1.0
9717,8988,4393,Primary,1.0
9718,8989,4394,Primary,1.0
9719,8990,4394,Primary,1.0
9720,8991,4394,Primary,1.0
9721,8992,4395,Primary,1.0
9722,8993,4396,Primary,1.0
9723,8994,4397,Primary,1.0
9724,8994,188,Joint,0.5
9725,8995,4398,Primary,1.0
9726,8996,4398,Primary,1.0
9727,8997,4398,Primary,1.0
9728,8997,2650,Joint,0.5
9729,8998,4399,Primary,1.0
9730,8999,4400,Primary,1.0
9731,9000,4401,Primary,1.0
9732,9001,4401,Primary,1.0
9733,9002,4402,Primary,1.0
9734,9003,4402,Primary,1.0
9735,9003,2399,Joint,0.5
9736,9004,4403,Primary,1.0
9737,9005,4403,Primary,1.0
9738,9006,4404,Primary,1.0
9739,9007,4404,Primary,1.0
9740,9008,4405,Primary,1.0
9741,9009,4406,Primary,1.0
9742,9009,574,Joint,0.5
9743,9010,4406,Primary,1.0
9744,9011,4407,Primary,1.0
9745,9012,4407,Primary,1.0
9746,9013,4407,Primary,1.0
9747,9014,4407,Primary,1.0
9748,9015,4408,Primary,1.0
9749,9016,4408,Primary,1.0
9750,9017,4409,Primary,1.0
9751,9018,4410,Primary,1.0
9752,9019,4410,Primary,1.0
9753,9019,1472,Joint,0.5
9754,9020,4410,Primary,1.0
9755,9021,4411,Primary,1.0
9756,9022,4411,Primary,1.0
9757,9023,4411,Primary,1.0
9758,9024,4412,Primary,1.0
9759,9025,4412,Primary,1.0
9760,9026,4413,Primary,1.0
9761,9027,4413,Primary,1.0
9762,9028,4413,Primary,1.0
9763,9029,4414,Primary,1.0
9764,9030,4415,Primary,1.0
9765,9031,4415,Primary,1.0
9766,9032,4415,Primary,1.0
9767,9033,4415,Primary,1.0
9768,9034,4416,Primary,1.0
9769,9035,4416,Primary,1.0
9770,9036,4417,Primary,1.0
9771,9037,4417,Primary,1.0
9772,9038,4417,Primary,1.0
9773,9039,4418,Primary,1.0
9774,9040,4419,Primary,1.0
9775,9041,4419,Primary,1.0
9776,9042,4419,Primary,1.0
9777,9043,4420,Primary,1.0
9778,9044,4420,Primary,1.0
9779,9045,4420,Primary,1.0
9780,9046,4420,Primary,1.0
9781,9047,4421,Primary,1.0
9782,9048,4421,Primary,1.0
9783,9049,4421,Primary,1.0
9784,9050,4422,Primary,1.0
9785,9051,4423,Primary,1.0
9786,9052,4424,Primary,1.0
9787,9053,4424,Primary,1.0
9788,9054,4425,Primary,1.0
9789,9055,4426,Primary,1.0
9790,9056,4426,Primary,1.0
9791,9057,4426,Primary,1.0
9792,9058,4426,Primary,1.0
9793,9059,4427,Primary,1.0
9794,9059,5774,Joint,0.5
9795,9060,4427,Primary,1.0
9796,9061,4427,Primary,1.0
9797,9062,4428,Primary,1.0
9798,9063,4428,Primary,1.0
9799,9063,4925,Joint,0.5
9800,9064,4429,Primary,1.0
9801,9065,4430,Primary,1.0
9802,9066,4430,Primary,1.0
9803,9066,3721,Joint,0.5
9804,9067,4430,Primary,1.0
9805,9068,4431,Primary,1.0
9806,9069,4431,Primary,1.0
9807,9070,4431,Primary,1.0
9808,9071,4431,Primary,1.0
9809,9071,5703,Joint,0.5
9810,9072,4432,Primary,1.0
9811,9073,4432,Primary,1.0
9812,9073,2664,Joint,0.5
9813,9074,4432,Primary,1.0
9814,9075,4433,Primary,1.0
9815,9076,4433,Primary,1.0
9816,9077,4433,Primary,1.0
9817,9078,4434,Primary,1.0
9818,9079,4434,Primary,1.0
9819,9080,4434,Primary,1.0
9820,9081,4435,Primary,1.0
9821,9082,4436,Primary,1.0
9822,9083,4436,Primary,1.0
9823,9084,4437,Primary,1.0
9824,9085,4437,Primary,1.0
9825,9085,4830,Joint,0.5
9826,9086,4438,Primary,1.0
9827,9087,4438,Primary,1.0
9828,9088,4438,Primary,1.0
9829,9089,4439,Primary,1.0
9830,9090,4439,Primary,1.0
9831,9091,4439,Primary,1.0
9832,9092,4440,Primary,1.0
9833,9093,4441,Primary,1.0
9834,9094,4441,Primary,1.0
9835,9095,4441,Primary,1.0
9836,9096,4442,Primary,1.0
9837,9097,4442,Primary,1.0
9838,9098,4442,Primary,1.0
9839,9099,4442,Primary,1.0
9840,9100,4443,Primary,1.0
9841,9101,4443,Primary,1.0
9842,9102,4443,Primary,1.0
9843,9103,4444,Primary,1.0
9844,9104,4445,Primary,1.0
9845,9105,4445,Primary,1.0
9846,9106,4445,Primary,1.0
9847,9107,4445,Primary,1.0
9848,9107,688,Joint,0.5
9849,9108,4446,Primary,1.0
9850,9109,4446,Primary,1.0
9851,9110,4447,Primary,1.0
9852,9111,4447,Primary,1.0
9853,9112,4447,Primary,1.0
9854,9113,4447,Primary,1.0
9855,9114,4448,Primary,1.0
9856,9115,4448,Primary,1.0
9857,9116,4448,Primary,1.0
9858,9117,4449,Primary,1.0
9859,9118,4449,Primary,1.0
9860,9119,4450,Primary,1.0
9861,9120,4451,Primary,1.0
9862,9121,4451,Primary,1.0
9863,9122,4451,Primary,1.0
9864,9122,473,Joint,0.5
9865,9123,4452,Primary,1.0
9866,9124,4453,Primary,1.0
9867,9125,4453,Primary,1.0
9868,9126,4454,Primary,1.0
9869,9127,4454,Primary,1.0
9870,9128,4455,Primary,1.0
9871,9129,4456,Primary,1.0
9872,9130,4456,Primary,1.0
9873,9131,4457,Primary,1.0
9874,9132,4457,Primary,1.0
9875,9133,4458,Primary,1.0
9876,9134,4458,Primary,1.0
9877,9135,4458,Primary,1.0
9878,9136,4459,Primary,1.0
9879,9137,4459,Primary,1.0
9880,9138,4460,Primary,1.0
9881,9139,4461,Primary,1.0
9882,9140,4462,Primary,1.0
9883,9141,4463,Primary,1.0
9884,9142,4464,Primary,1.0
9885,9143,4464,Primary,1.0
9886,9144,4465,Primary,1.0
9887,9144,6029,Joint,0.5
9888,9145,4465,Primary,1.0
9889,9146,4466,Primary,1.0
9890,9147,4466,Primary,1.0
9891,9147,752,Joint,0.5
9892,9148,4466,Primary,1.0
9893,9149,4467,Primary,1.0
9894,9150,4468,Primary,1.0
9895,9150,2347,Joint,0.5
9896,9151,4469,Primary,1.0
9897,9152,4470,Primary,1.0
9898,9153,4471,Primary,1.0
9899,9153,5045,Joint,0.5
9900,9154,4471,Primary,1.0
9901,9155,4472,Primary,1.0
9902,9155,846,Joint,0.5
9903,9156,4472,Primary,1.0
9904,9157,4472,Primary,1.0
9905,9158,4473,Primary,1.0
9906,9158,3457,Joint,0.5
9907,9159,4473,Primary,1.0
9908,9160,4473,Primary,1.0
9909,9161,4474,Primary,1.0
9910,9162,4474,Primary,1.0
9911,9163,4474,Primary,1.0
9912,9164,4474,Primary,1.0
9913,9165,4475,Primary,1.0
9914,9166,4476,Primary,1.0
9915,9167,4476,Primary,1.0
9916,9168,4476,Primary,1.0
9917,9169,4477,Primary,1.0
9918,9170,4477,Primary,1.0
9919,9171,4477,Primary,1.0
9920,9172,4478,Primary,1.0
9921,9173,4479,Primary,1.0
9922,9174,4479,Primary,1.0
9923,9175,4480,Primary,1.0
9924,9176,4480,Primary,1.0
9925,9177,4481,Primary,1.0
9926,9178,4481,Primary,1.0
9927,9179,4482,Primary,1.0
9928,9180,4483,Primary,1.0
9929,9181,4484,Primary,1.0
9930,9182,4484,Primary,1.0
9931,9182,518,Joint,0.5
9932,9183,4485,Primary,1.0
9933,9184,4486,Primary,1.0
9934,9185,4486,Primary,1.0
9935,9186,4487,Primary,1.0
9936,9187,4487,Primary,1.0
9937,9188,4487,Primary,1.0
9938,9188,1140,Joint,0.5
9939,9189,4488,Primary,1.0
9940,9190,4489,Primary,1.0
9941,9191,4489,Primary,1.0
9942,9192,4490,Primary,1.0
9943,9193,4491,Primary,1.0
9944,9194,4492,Primary,1.0
9945,9195,4493,Primary,1.0
9946,9196,4493,Primary,1.0
9947,9197,4493,Primary,1.0
9948,9198,4493,Primary,1.0
9949,9199,4494,Primary,1.0
9950,9200,4494,Primary,1.0
9951,9201,4494,Primary,1.0
9952,9202,4495,Primary,1.0
9953,9203,4496,Primary,1.0
9954,9204,4497,Primary,1.0
9955,9205,4497,Primary,1.0
9956,9206,4497,Primary,1.0
9957,9207,4498,Primary,1.0
9958,9208,4498,Primary,1.0
9959,9208,6757,Joint,0.5
9960,9209,4498,Primary,1.0
9961,9210,4499,Primary,1.0
9962,9211,4500,Primary,1.0
9963,9212,4500,Primary,1.0
9964,9213,4501,Primary,1.0
9965,9214,4501,Primary,1.0
9966,9215,4502,Primary,1.0
9967,9215,4481,Joint,0.5
9968,9216,4502,Primary,1.0
9969,9217,4503,Primary,1.0
9970,9218,4503,Primary,1.0
9971,9219,4503,Primary,1.0
9972,9220,4503,Primary,1.0
9973,9221,4504,Primary,1.0
9974,9222,4504,Primary,1.0
9975,9223,4504,Primary,1.0
9976,9223,6038,Joint,0.5
9977,9224,4505,Primary,1.0
9978,9225,4505,Primary,1.0
9979,9226,4506,Primary,1.0
9980,9227,4506,Primary,1.0
9981,9227,56,Joint,0.5
9982,9228,4506,Primary,1.0
9983,9229,4507,Primary,1.0
9984,9230,4507,Primary,1.0
9985,9231,4508,Primary,1.0
9986,9232,4508,Primary,1.0
9987,9232,1497,Joint,0.5
9988,9233,4509,Primary,1.0
9989,9234,4510,Primary,1.0
9990,9235,4511,Primary,1.0
9991,9236,4511,Primary,1.0
9992,9236,5820,Joint,0.5
9993,9237,4511,Primary,1.0
9994,9237,2052,Joint,0.5
9995,9238,4512,Primary,1.0
9996,9239,4512,Primary,1.0
9997,9240,4512,Primary,1.0
9998,9241,4512,Primary,1.0
9999,9242,4513,Primary,1.0
10000,9243,4513,Primary,1.0
10001,9244,4514,Primary,1.0
10002,9245,4514,Primary,1.0
10003,9246,4515,Primary,1.0
10004,9246,4560,Joint,0.5
10005,9247,4515,Primary,1.0
10006,9248,4516,Primary,1.0
10007,9249,4516,Primary,1.0
10008,9250,4517,Primary,1.0
10009,9251,4518,Primary,1.0
10010,9252,4519,Primary,1.0
10011,9253,4519,Primary,1.0
10012,9254,4520,Primary,1.0
10013,9255,4520,Primary,1.0
10014,9256,4520,Primary,1.0
10015,9257,4521,Primary,1.0
10016,9258,4521,Primary,1.0
10017,9259,4521,Primary,1.0
10018,9260,4522,Primary,1.0
10019,9261,4522,Primary,1.0
10020,9262,4522,Primary,1.0
10021,9263,4523,Primary,1.0
10022,9264,4523,Primary,1.0
10023,9265,4524,Primary,1.0
10024,9266,4524,Primary,1.0
10025,9266,6698,Joint,0.5
10026,9267,4525,Primary,1.0
10027,9268,4525,Primary,1.0
10028,9269,4525,Primary,1.0
10029,9270,4526,Primary,1.0
10030,9271,4526,Primary,1.0
10031,9272,4526,Primary,1.0
10032,9273,4526,Primary,1.0
10033,9274,4527,Primary,1.0
10034,9274,4556,Joint,0.5
10035,9275,4527,Primary,1.0
10036,9276,4528,Primary,1.0
10037,9277,4528,Primary,1.0
10038,9278,4528,Primary,1.0
10039,9279,4529,Primary,1.0
10040,9280,4529,Primary,1.0
10041,9281,4529,Primary,1.0
10042,9282,4530,Primary,1.0
10043,9283,4530,Primary,1.0
10044,9284,4531,Primary,1.0
10045,9285,4531,Primary,1.0
10046,9285,6315,Joint,0.5
10047,9286,4531,Primary,1.0
10048,9287,4532,Primary,1.0
10049,9288,4532,Primary,1.0
10050,9289,4533,Primary,1.0
10051,9290,4533,Primary,1.0
10052,9290,4918,Joint,0.5
10053,9291,4534,Primary,1.0
10054,9292,4535,Primary,1.0
10055,9293,4535,Primary,1.0
10056,9294,4535,Primary,1.0
10057,9295,4536,Primary,1.0
10058,9296,4537,Primary,1.0
10059,9297,4537,Primary,1.0
10060,9298,4538,Primary,1.0
10061,9299,4539,Primary,1.0
10062,9299,6062,Joint,0.5
10063,9300,4540,Primary,1.0
10064,9301,4540,Primary,1.0
10065,9302,4541,Primary,1.0
10066,9303,4542,Primary,1.0
10067,9304,4542,Primary,1.0
10068,9305,4542,Primary,1.0
10069,9305,4727,Joint,0.5
10070,9306,4543,Primary,1.0
10071,9307,4543,Primary,1.0
10072,9308,4544,Primary,1.0
10073,9309,4544,Primary,1.0
10074,9310,4545,Primary,1.0
10075,9311,4546,Primary,1.0
10076,9311,1784,Joint,0.5
10077,9312,4546,Primary,1.0
10078,9313,4547,Primary,1.0
10079,9314,4547,Primary,1.0
10080,9315,4547,Primary,1.0
10081,9316,4548,Primary,1.0
10082,9317,4548,Primary,1.0
10083,9317,513,Joint,0.5
10084,9318,4548,Primary,1.0
10085,9319,4549,Primary,1.0
10086,9320,4549,Primary,1.0
10087,9321,4550,Primary,1.0
10088,9322,4550,Primary,1.0
10089,9323,4551,Primary,1.0
10090,9324,4552,Primary,1.0
10091,9325,4552,Primary,1.0
10092,9326,4552,Primary,1.0
10093,9327,4552,Primary,1.0
10094,9328,4553,Primary,1.0
10095,9329,4554,Primary,1.0
10096,9330,4554,Primary,1.0
10097,9331,4554,Primary,1.0
10098,9332,4555,Primary,1.0
10099,9333,4556,Primary,1.0
10100,9334,4557,Primary,1.0
10101,9335,4557,Primary,1.0
10102,9336,4557,Primary,1.0
10103,9337,4558,Primary,1.0
10104,9338,4558,Primary,1.0
10105,9339,4559,Primary,1.0
10106,9340,4559,Primary,1.0
10107,9341,4560,Primary,1.0
10108,9342,4560,Primary,1.0
10109,9343,4560,Primary,1.0
10110,9343,5481,Joint,0.5
10111,9344,4560,Primary,1.0
10112,9345,4561,Primary,1.0
10113,9346,4562,Primary,1.0
10114,9346,3058,Joint,0.5
10115,9347,4562,Primary,1.0
10116,9348,4563,Primary,1.0
10117,9349,4563,Primary,1.0
10118,9349,3997,Joint,0.5
10119,9350,4564,Primary,1.0
10120,9351,4564,Primary,1.0
10121,9351,5807,Joint,0.5
10122,9352,4564,Primary,1.0
10123,9353,4565,Primary,1.0
10124,9354,4565,Primary,1.0
10125,9355,4565,Primary,1.0
10126,9355,994,Joint,0.5
10127,9356,4566,Primary,1.0
10128,9357,4566,Primary,1.0
10129,9358,4566,Primary,1.0
10130,9359,4566,Primary,1.0
10131,9360,4567,Primary,1.0
10132,9361,4567,Primary,1.0
10133,9362,4568,Primary,1.0
10134,9363,4568,Primary,1.0
10135,9364,4568,Primary,1.0
10136,9365,4568,Primary,1.0
10137,9366,4569,Primary,1.0
10138,9367,4569,Primary,1.0
10139,9368,4570,Primary,1.0
10140,9369,4571,Primary,1.0
10141,9370,4571,Primary,1.0
10142,9371,4571,Primary,1.0
10143,9372,4572,Primary,1.0
10144,9373,4573,Primary,1.0
10145,9374,4574,Primary,1.0
10146,9375,4574,Primary,1.0
10147,9376,4574,Primary,1.0
10148,9377,4575,Primary,1.0
10149,9378,4576,Primary,1.0
10150,9379,4576,Primary,1.0
10151,9380,4577,Primary,1.0
10152,9381,4578,Primary,1.0
10153,9382,4578,Primary,1.0
10154,9383,4579,Primary,1.0
10155,9384,4579,Primary,1.0
10156,9385,4580,Primary,1.0
10157,9386,4580,Primary,1.0
10158,9387,4580,Primary,1.0
10159,9388,4581,Primary,1.0
10160,9389,4582,Primary,1.0
10161,9390,4582,Primary,1.0
10162,9391,4583,Primary,1.0
10163,9392,4584,Primary,1.0
10164,9393,4584,Primary,1.0
10165,9394,4585,Primary,1.0
10166,9395,4585,Primary,1.0
10167,9396,4585,Primary,1.0
10168,9397,4586,Primary,1.0
10169,9398,4586,Primary,1.0
10170,9399,4587,Primary,1.0
10171,9400,4587,Primary,1.0
10172,9401,4587,Primary,1.0
10173,9402,4588,Primary,1.0
10174,9403,4588,Primary,1.0
10175,9404,4589,Primary,1.0
10176,9405,4589,Primary,1.0
10177,9406,4589,Primary,1.0
10178,9407,4589,Primary,1.0
10179,9408,4590,Primary,1.0
10180,9409,4590,Primary,1.0
10181,9410,4590,Primary,1.0
10182,9411,4591,Primary,1.0
10183,9412,4591,Primary,1.0
10184,9413,4592,Primary,1.0
10185,9414,4593,Primary,1.0
10186,9415,4593,Primary,1.0
10187,9416,4594,Primary,1.0
10188,9417,4594,Primary,1.0
10189,9418,4595,Primary,1.0
10190,9418,667,Joint,0.5
10191,9419,4595,Primary,1.0
10192,9420,4596,Primary,1.0
10193,9420,6850,Joint,0.5
10194,9421,4597,Primary,1.0
10195,9422,4598,Primary,1.0
10196,9423,4598,Primary,1.0
10197,9424,4599,Primary,1.0
10198,9425,4600,Primary,1.0
10199,9426,4601,Primary,1.0
10200,9427,4601,Primary,1.0
10201,9428,4601,Primary,1.0
10202,9429,4601,Primary,1.0
10203,9429,49,Joint,0.5
10204,9430,4602,Primary,1.0
10205,9431,4602,Primary,1.0
10206,9432,4603,Primary,1.0
10207,9433,4603,Primary,1.0
10208,9434,4604,Primary,1.0
10209,9435,4604,Primary,1.0
10210,9436,4605,Primary,1.0
10211,9437,4605,Primary,1.0
10212,9438,4606,Primary,1.0
10213,9439,4606,Primary,1.0
10214,9439,3191,Joint,0.5
10215,9440,4607,Primary,1.0
10216,9441,4608,Primary,1.0
10217,9442,4608,Primary,1.0
10218,9443,4609,Primary,1.0
10219,9444,4609,Primary,1.0
10220,9445,4609,Primary,1.0
10221,9446,4610,Primary,1.0
10222,9447,4610,Primary,1.0
10223,9448,4611,Primary,1.0
10224,9449,4611,Primary,1.0
10225,9450,4611,Primary,1.0
10226,9451,4611,Primary,1.0
10227,9452,4612,Primary,1.0
10228,9453,4612,Primary,1.0
10229,9454,4612,Primary,1.0
10230,9455,4613,Primary,1.0
10231,9456,4613,Primary,1.0
10232,9457,4614,Primary,1.0
10233,9458,4614,Primary,1.0
10234,9459,4615,Primary,1.0
10235,9460,4615,Primary,1.0
10236,9461,4616,Primary,1.0
10237,9462,4616,Primary,1.0
10238,9462,6075,Joint,0.5
10239,9463,4616,Primary,1.0
10240,9464,4617,Primary,1.0
10241,9465,4617,Primary,1.0
10242,9466,4618,Primary,1.0
10243,9467,4618,Primary,1.0
10244,9468,4618,Primary,1.0
10245,9469,4619,Primary,1.0
10246,9470,4620,Primary,1.0
10247,9471,4621,Primary,1.0
10248,9472,4622,Primary,1.0
10249,9473,4623,Primary,1.0
10250,9474,4624,Primary,1.0
10251,9474,2919,Joint,0.5
10252,9475,4625,Primary,1.0
10253,9476,4626,Primary,1.0
10254,9477,4626,Primary,1.0
10255,9477,3889,Joint,0.5
10256,9478,4626,Primary,1.0
10257,9479,4627,Primary,1.0
10258,9480,4627,Primary,1.0
10259,9481,4628,Primary,1.0
10260,9482,4628,Primary,1.0
10261,9483,4629,Primary,1.0
10262,9484,4630,Primary,1.0
10263,9485,4630,Primary,1.0
10264,9486,4630,Primary,1.0
10265,9487,4631,Primary,1.0
10266,9488,4631,Primary,1.0
10267,9489,4631,Primary,1.0
10268,9490,4632,Primary,1.0
10269,9491,4632,Primary,1.0
10270,9492,4632,Primary,1.0
10271,9493,4633,Primary,1.0
10272,9494,4634,Primary,1.0
10273,9495,4634,Primary,1.0
10274,9496,4635,Primary,1.0
10275,9497,4635,Primary,1.0
10276,9498,4636,Primary,1.0
10277,9499,4636,Primary,1.0
10278,9500,4636,Primary,1.0
10279,9501,4637,Primary,1.0
10280,9502,4638,Primary,1.0
10281,9502,3425,Joint,0.5
10282,9503,4638,Primary,1.0
10283,9504,4639,Primary,1.0
10284,9505,4640,Primary,1.0
10285,9505,2211,Joint,0.5
10286,9506,4640,Primary,1.0
10287,9507,4640,Primary,1.0
10288,9508,4641,Primary,1.0
10289,9509,4641,Primary,1.0
10290,9510,4642,Primary,1.0
10291,9511,4642,Primary,1.0
10292,9512,4642,Primary,1.0
10293,9513,4643,Primary,1.0
10294,9514,4643,Primary,1.0
10295,9515,4644,Primary,1.0
10296,9516,4644,Primary,1.0
10297,9517,4645,Primary,1.0
10298,9518,4645,Primary,1.0
10299,9519,4645,Primary,1.0
10300,9520,4646,Primary,1.0
10301,9521,4647,Primary,1.0
10302,9522,4648,Primary,1.0
10303,9523,4649,Primary,1.0
10304,9524,4649,Primary,1.0
10305,9525,4650,Primary,1.0
10306,9526,4651,Primary,1.0
10307,9527,4652,Primary,1.0
10308,9528,4653,Primary,1.0
10309,9528,3401,Joint,0.5
10310,9529,4653,Primary,1.0
10311,9530,4653,Primary,1.0
10312,9531,4653,Primary,1.0
10313,9532,4654,Primary,1.0
10314,9533,4654,Primary,1.0
10315,9534,4655,Primary,1.0
10316,9534,5299,Joint,0.5
10317,9535,4656,Primary,1.0
10318,9536,4656,Primary,1.0
10319,9537,4657,Primary,1.0
