fraud_alert_id,transaction_id,account_id,customer_id,institution_id,branch_id,alert_date,alert_type,severity,confirmed_fraud_flag,estimated_loss_amount,resolution_status
1716,23145,3468,1697,4,146,2023-05-29,Velocity Spike,High,True,113.92,Closed - Confirmed Fraud
1717,63486,2327,1132,1,26,2025-11-14,Card Not Present,High,False,0.0,Closed - Confirmed Fraud
1718,52059,7500,3673,2,76,2025-09-14,Unusual Amount,Low,False,0.0,Closed - False Positive
1719,31283,1866,908,1,25,2024-07-31,Velocity Spike,Medium,False,0.0,Closed - False Positive
1720,41638,3584,1755,4,146,2025-12-16,Card Not Present,Medium,False,0.0,Closed - Confirmed Fraud
1721,45439,6322,3096,5,200,2025-01-01,Geo Mismatch,Low,False,0.0,Closed - False Positive
1722,19454,9361,4567,3,96,2024-07-31,Geo Mismatch,Low,True,681.66,Customer Contacted
1723,15157,13294,6471,6,225,2025-01-17,Geo Mismatch,Low,False,0.0,Customer Contacted
1724,8667,13199,6427,2,77,2024-02-10,Card Not Present,Low,False,0.0,Closed - False Positive
1725,67817,2314,1125,2,79,2024-08-25,Velocity Spike,Medium,True,340.15,Closed - Confirmed Fraud
1726,24285,5526,2712,4,154,2025-04-05,Velocity Spike,Medium,False,0.0,Closed - Confirmed Fraud
1727,48970,4275,2093,3,94,2025-01-04,Card Not Present,Medium,False,0.0,Account Frozen
1728,19760,1764,859,6,226,2023-09-22,Card Not Present,Low,False,0.0,Closed - Confirmed Fraud
1729,38947,6207,3040,5,171,2023-10-22,Card Not Present,Low,False,0.0,Closed - False Positive
1730,10184,6857,3359,2,69,2024-12-28,Unusual Amount,Medium,False,0.0,Closed - False Positive
1731,11081,7733,3784,2,80,2024-03-08,Unusual Amount,Low,False,0.0,Closed - False Positive
1732,23235,7849,3837,2,49,2024-03-21,Geo Mismatch,Low,False,0.0,Closed - False Positive
1733,54158,1914,934,5,207,2023-11-24,Geo Mismatch,Medium,False,0.0,Customer Contacted
1734,63264,453,218,5,177,2024-10-18,Velocity Spike,Low,False,0.0,Closed - Confirmed Fraud
1735,17637,487,233,3,98,2023-06-25,High Risk Merchant,Medium,False,0.0,Closed - False Positive
1736,37597,8733,4271,6,223,2023-06-18,Velocity Spike,Low,False,0.0,Closed - False Positive
1737,51688,12153,5912,4,134,2024-07-06,Unusual Amount,Critical,True,120.67,Closed - Confirmed Fraud
1738,58241,8464,4135,1,34,2023-09-22,Velocity Spike,Critical,False,0.0,Closed - False Positive
1739,12807,4920,2410,2,55,2024-08-25,Card Not Present,Low,False,0.0,Closed - False Positive
1740,8574,2795,1352,4,137,2024-11-21,Velocity Spike,Medium,False,0.0,Under Review
1741,55471,2107,1030,2,59,2023-07-08,Known Compromise,Low,False,0.0,Account Frozen
1742,572,3433,1681,1,10,2024-05-19,Card Not Present,Medium,False,0.0,Closed - Confirmed Fraud
1743,53633,12113,5896,4,135,2023-10-22,Geo Mismatch,Low,False,0.0,Customer Contacted
1744,13454,11853,5776,2,81,2025-02-09,Unusual Amount,Low,False,0.0,Closed - False Positive
1745,64402,2544,1237,4,148,2025-02-25,Velocity Spike,Medium,True,3351.93,Account Frozen
1746,63579,9077,4433,2,77,2023-05-23,Unusual Amount,High,False,0.0,Closed - False Positive
1747,14885,12231,5948,1,21,2023-02-06,Velocity Spike,High,False,0.0,Closed - False Positive
1748,52429,13727,6682,1,10,2025-05-30,Velocity Spike,Low,False,0.0,Under Review
1749,14035,3821,1866,1,8,2024-09-04,Velocity Spike,Medium,False,0.0,Closed - False Positive
1750,4334,9913,4830,3,104,2023-07-12,Unusual Amount,Low,False,0.0,Closed - Confirmed Fraud
1751,17396,4108,2005,1,44,2024-02-27,Card Not Present,Low,False,0.0,Closed - False Positive
1752,14296,6395,3132,1,36,2025-07-19,Card Not Present,Low,True,68.03,Closed - Confirmed Fraud
1753,41242,1700,827,3,104,2024-06-22,Geo Mismatch,Low,False,0.0,Closed - False Positive
1754,44621,13001,6329,3,94,2024-12-31,High Risk Merchant,Low,False,0.0,Closed - Confirmed Fraud
1755,5112,7629,3737,2,85,2024-11-02,Unusual Amount,Medium,False,0.0,Under Review
1756,28799,12434,6047,1,15,2024-11-16,Geo Mismatch,Low,False,0.0,Closed - False Positive
1757,47494,3253,1590,5,194,2023-12-06,Unusual Amount,Medium,False,0.0,Closed - False Positive
1758,28786,8198,4009,6,223,2024-12-06,Geo Mismatch,Low,False,0.0,Account Frozen
1759,60932,1110,545,5,206,2023-05-09,Card Not Present,Low,False,0.0,Closed - False Positive
1760,340,12400,6030,2,86,2025-12-28,Velocity Spike,Critical,True,140.23,Customer Contacted
1761,37720,311,148,1,19,2025-10-21,Known Compromise,Medium,False,0.0,Closed - Confirmed Fraud
1762,60628,671,324,4,137,2023-10-09,Velocity Spike,Low,False,0.0,Account Frozen
1763,33417,13982,6815,3,106,2025-07-22,Geo Mismatch,High,True,152.95,Closed - Confirmed Fraud
1764,64856,3905,1905,3,121,2025-08-21,High Risk Merchant,High,False,0.0,Closed - False Positive
1765,2556,9711,4738,2,63,2024-01-12,High Risk Merchant,Low,False,0.0,Customer Contacted
1766,42863,13123,6386,2,49,2025-06-17,Unusual Amount,Low,False,0.0,Closed - False Positive
1767,58480,8843,4326,3,92,2023-01-14,High Risk Merchant,High,True,99.42,Closed - Confirmed Fraud
1768,936,1669,810,1,44,2025-10-02,Velocity Spike,Medium,False,0.0,Closed - Confirmed Fraud
1769,65318,11361,5536,2,70,2025-12-01,High Risk Merchant,Low,False,0.0,Customer Contacted
1770,2673,927,448,3,93,2023-05-15,Known Compromise,Critical,True,485.23,Closed - Confirmed Fraud
1771,2328,14067,6858,2,74,2025-12-01,Known Compromise,Low,False,0.0,Closed - False Positive
1772,53062,7751,3792,5,179,2024-06-03,Geo Mismatch,Low,False,0.0,Closed - False Positive
1773,10631,1885,919,4,156,2025-01-04,High Risk Merchant,Medium,False,0.0,Closed - Confirmed Fraud
1774,33646,11909,5802,6,209,2023-10-08,Unusual Amount,Critical,True,398.93,Closed - Confirmed Fraud
1775,19803,2973,1450,4,169,2024-04-26,Known Compromise,Low,False,0.0,Customer Contacted
1776,34802,6466,3164,3,121,2024-12-16,Geo Mismatch,Low,False,0.0,Closed - False Positive
1777,58918,4012,1961,1,38,2025-07-19,Geo Mismatch,Medium,True,339.3,Customer Contacted
1778,7161,10762,5242,1,33,2023-05-26,High Risk Merchant,Medium,False,0.0,Customer Contacted
1779,32408,1787,869,1,32,2025-05-05,Geo Mismatch,High,True,141.57,Closed - Confirmed Fraud
1780,50825,7573,3709,3,117,2025-06-05,High Risk Merchant,Low,False,0.0,Closed - False Positive
1781,67358,606,289,5,190,2024-04-18,Velocity Spike,High,True,502.06,Account Frozen
1782,3882,4064,1984,4,159,2024-12-18,Geo Mismatch,Low,False,0.0,Closed - False Positive
1783,45551,8095,3958,2,74,2023-10-31,Velocity Spike,Medium,False,0.0,Closed - False Positive
1784,17814,1216,590,5,188,2024-10-18,Velocity Spike,Low,False,0.0,Under Review
1785,20806,925,448,5,182,2025-01-26,Unusual Amount,Low,False,0.0,Closed - False Positive
1786,46795,13754,6695,5,178,2023-04-21,Velocity Spike,Medium,False,0.0,Closed - False Positive
1787,19437,6156,3015,2,66,2023-07-28,Velocity Spike,Low,False,0.0,Closed - False Positive
1788,58586,8344,4079,4,139,2024-07-11,Card Not Present,Low,False,0.0,Customer Contacted
1789,29029,8278,4048,2,81,2023-03-06,Geo Mismatch,Low,False,0.0,Closed - False Positive
1790,17351,8524,4164,6,214,2025-06-12,Velocity Spike,Medium,False,0.0,Closed - False Positive
1791,45261,2230,1087,2,87,2024-05-01,High Risk Merchant,Low,False,0.0,Closed - False Positive
1792,56114,8732,4271,2,72,2023-01-18,High Risk Merchant,Medium,False,0.0,Customer Contacted
1793,44058,2286,1112,4,144,2025-09-04,Known Compromise,Medium,False,0.0,Closed - False Positive
1794,35272,8557,4180,1,42,2024-06-08,Velocity Spike,High,True,125.57,Account Frozen
1795,42453,13350,6501,1,17,2024-11-12,Card Not Present,Medium,False,0.0,Under Review
1796,12519,5563,2729,2,46,2024-01-04,High Risk Merchant,Low,False,0.0,Customer Contacted
1797,19098,1213,588,5,181,2025-12-14,Card Not Present,Low,False,0.0,Closed - False Positive
1798,135,1408,685,2,59,2024-04-02,Card Not Present,Medium,False,0.0,Customer Contacted
1799,63318,3333,1629,5,196,2023-04-30,Unusual Amount,Critical,True,44.22,Account Frozen
1800,10359,3085,1511,1,17,2025-08-19,Velocity Spike,High,False,0.0,Closed - False Positive
