service_request_id,service_request_number,customer_id,account_id,institution_id,branch_id,created_date,request_type,priority,sla_target_hours,resolution_hours,sla_breached_flag,request_status,request_channel
3150,SR-00003150,1340,2766,3,95,2023-01-16,Dispute,High,24,9.8,False,Resolved,Online Banking
3151,SR-00003151,4171,8539,2,58,2024-09-04,Complaint,Medium,48,42.5,False,Resolved,Phone
3152,SR-00003152,2406,4908,6,223,2024-03-02,Fraud Support,Medium,48,68.8,True,Resolved,Mobile App
3153,SR-00003153,1711,3495,4,158,2024-03-25,Mortgage Inquiry,Medium,48,30.4,False,Resolved,Phone
3154,SR-00003154,2679,5458,5,172,2024-06-04,Card Replacement,Urgent,8,7.0,False,Resolved,Email
3155,SR-00003155,5820,11943,1,45,2023-02-22,Mortgage Inquiry,Low,72,61.4,False,Resolved,Online Banking
3156,SR-00003156,1071,2196,1,6,2023-07-27,Digital Banking Support,High,24,22.4,False,Closed Without Resolution,Online Banking
3157,SR-00003157,1039,2129,3,108,2024-11-05,Complaint,High,24,30.9,True,Open,Mobile App
3158,SR-00003158,6989,14331,3,95,2023-09-13,Dispute,Low,72,34.3,False,Resolved,Mobile App
3159,SR-00003159,6805,13967,5,206,2024-07-07,Account Maintenance,Low,72,76.8,True,Resolved,Online Banking
3160,SR-00003160,6056,12459,4,156,2023-09-22,Complaint,High,24,3.0,False,Resolved,Phone
3161,SR-00003161,4675,9582,1,24,2024-04-16,Digital Banking Support,Low,72,103.9,True,Resolved,Phone
3162,SR-00003162,2,3,5,180,2023-01-17,Complaint,Low,72,54.7,False,Resolved,Mobile App
3163,SR-00003163,328,682,2,65,2023-12-31,Investment Inquiry,High,24,56.2,True,Resolved,Online Banking
3164,SR-00003164,1824,3735,1,26,2025-03-19,Card Replacement,Low,72,90.9,True,Open,Online Banking
3165,SR-00003165,275,580,3,95,2025-04-11,Mortgage Inquiry,Low,72,64.6,False,Resolved,Branch
3166,SR-00003166,4413,9027,4,162,2023-03-07,Card Replacement,Medium,48,22.1,False,Resolved,Online Banking
3167,SR-00003167,4856,9969,5,202,2025-09-07,Complaint,Low,72,20.6,False,Resolved,Branch
3168,SR-00003168,6593,13549,4,132,2025-09-03,Account Maintenance,Medium,48,37.3,False,Resolved,Phone
3169,SR-00003169,176,365,5,198,2024-09-30,Account Maintenance,Medium,48,69.8,True,Closed Without Resolution,Branch
3170,SR-00003170,5028,10312,4,131,2023-04-20,Account Maintenance,Medium,48,27.5,False,Closed Without Resolution,Phone
3171,SR-00003171,2520,5139,5,197,2023-10-20,Digital Banking Support,High,24,29.2,True,Closed Without Resolution,Branch
3172,SR-00003172,4656,9535,5,176,2025-05-20,Card Replacement,High,24,26.2,True,Resolved,Branch
3173,SR-00003173,4282,8754,4,137,2025-07-30,Card Replacement,Low,72,67.1,False,Resolved,Email
3174,SR-00003174,4283,8757,4,146,2023-09-08,Digital Banking Support,Low,72,134.1,True,Resolved,Branch
3175,SR-00003175,1759,3592,3,127,2024-01-10,Dispute,Low,72,14.7,False,Resolved,Branch
3176,SR-00003176,455,940,2,90,2023-08-18,Dispute,Medium,48,4.5,False,Resolved,Phone
3177,SR-00003177,5051,10356,4,149,2024-07-08,Fraud Support,High,24,7.9,False,Resolved,Branch
3178,SR-00003178,1772,3621,1,13,2025-08-25,Investment Inquiry,Low,72,116.1,True,Resolved,Phone
3179,SR-00003179,142,298,6,209,2023-01-03,Complaint,Medium,48,64.4,True,Resolved,Phone
3180,SR-00003180,716,1475,4,135,2023-05-03,Dispute,Medium,48,24.1,False,Resolved,Phone
3181,SR-00003181,1968,4028,5,197,2025-04-06,Digital Banking Support,High,24,95.8,True,Resolved,Phone
3182,SR-00003182,4438,9086,5,199,2025-05-31,Card Replacement,Medium,48,51.1,True,Escalated,Mobile App
3183,SR-00003183,519,1061,4,139,2025-11-15,Fraud Support,Medium,48,20.4,False,Resolved,Mobile App
3184,SR-00003184,4545,9310,5,199,2025-09-14,Fraud Support,Medium,48,58.4,True,Resolved,Branch
3185,SR-00003185,3555,7256,5,176,2023-02-28,Account Maintenance,Low,72,151.8,True,Resolved,Online Banking
3186,SR-00003186,2835,5776,2,55,2024-02-13,Account Maintenance,Low,72,35.0,False,Resolved,Email
3187,SR-00003187,4594,9417,1,1,2025-06-20,Card Replacement,Low,72,68.6,False,Resolved,Online Banking
3188,SR-00003188,2704,5512,5,171,2023-03-21,Mortgage Inquiry,Medium,48,60.4,True,Resolved,Email
3189,SR-00003189,6364,13073,2,90,2024-12-07,Account Maintenance,Medium,48,9.6,False,Resolved,Email
3190,SR-00003190,2537,5167,1,25,2023-01-17,Digital Banking Support,Low,72,89.3,True,Escalated,Mobile App
3191,SR-00003191,742,1531,6,210,2025-09-10,Card Replacement,Low,72,30.8,False,Resolved,Mobile App
3192,SR-00003192,6775,13896,2,59,2023-04-12,Complaint,Low,72,72.4,True,Resolved,Mobile App
3193,SR-00003193,3191,6533,2,77,2024-07-24,Complaint,Low,72,56.2,False,Escalated,Mobile App
3194,SR-00003194,3885,7946,1,10,2023-01-26,Complaint,Medium,48,31.4,False,Resolved,Phone
3195,SR-00003195,5416,11127,1,33,2025-11-06,Card Replacement,Medium,48,48.6,True,Resolved,Phone
3196,SR-00003196,3270,6677,5,203,2023-12-20,Account Maintenance,Urgent,8,2.3,False,Resolved,Phone
3197,SR-00003197,4642,9510,5,205,2024-01-12,Investment Inquiry,Low,72,64.6,False,Closed Without Resolution,Email
3198,SR-00003198,2959,6037,4,140,2023-08-20,Digital Banking Support,Low,72,40.3,False,Resolved,Online Banking
3199,SR-00003199,5233,10745,2,76,2025-07-07,Card Replacement,Low,72,36.6,False,Closed Without Resolution,Phone
3200,SR-00003200,4762,9766,1,37,2023-09-10,Investment Inquiry,Medium,48,22.1,False,Resolved,Mobile App
3201,SR-00003201,6993,14341,1,43,2023-12-30,Card Replacement,Low,72,30.3,False,Open,Phone
3202,SR-00003202,3067,6268,2,87,2025-10-20,Fraud Support,High,24,24.4,True,Escalated,Mobile App
3203,SR-00003203,395,822,4,165,2023-12-27,Account Maintenance,Low,72,50.8,False,Resolved,Branch
3204,SR-00003204,4403,9005,4,157,2023-07-20,Fraud Support,Low,72,89.6,True,Escalated,Phone
3205,SR-00003205,1689,3456,1,45,2024-05-28,Fraud Support,Medium,48,45.5,False,Resolved,Phone
3206,SR-00003206,1382,2855,1,45,2023-02-06,Complaint,Urgent,8,5.4,False,Open,Phone
3207,SR-00003207,6819,13991,3,113,2023-10-23,Account Maintenance,High,24,46.4,True,Escalated,Mobile App
3208,SR-00003208,3093,6316,2,80,2025-02-08,Dispute,Low,72,67.3,False,Resolved,Online Banking
3209,SR-00003209,1181,2426,3,99,2023-10-18,Mortgage Inquiry,Medium,48,35.0,False,Resolved,Mobile App
3210,SR-00003210,4251,8697,1,34,2023-04-20,Dispute,Low,72,33.6,False,Resolved,Online Banking
3211,SR-00003211,1206,2476,5,195,2023-07-22,Digital Banking Support,High,24,35.5,True,Resolved,Email
3212,SR-00003212,6181,12716,6,221,2024-06-21,Account Maintenance,Medium,48,76.1,True,Escalated,Mobile App
3213,SR-00003213,1537,3140,1,39,2024-07-11,Dispute,Low,72,16.4,False,Resolved,Phone
3214,SR-00003214,3771,7705,4,134,2023-11-30,Investment Inquiry,Low,72,52.8,False,Resolved,Mobile App
3215,SR-00003215,5228,10734,4,150,2023-09-08,Complaint,Medium,48,24.4,False,Resolved,Online Banking
3216,SR-00003216,6802,13957,1,20,2024-04-30,Card Replacement,Medium,48,32.7,False,Escalated,Branch
3217,SR-00003217,3074,6281,5,199,2023-01-27,Complaint,High,24,5.3,False,Resolved,Email
3218,SR-00003218,2608,5308,6,222,2023-09-18,Card Replacement,Low,72,85.6,True,Resolved,Phone
3219,SR-00003219,137,286,1,38,2025-08-05,Dispute,Low,72,140.3,True,Resolved,Phone
3220,SR-00003220,2990,6101,1,24,2025-09-26,Mortgage Inquiry,Medium,48,40.1,False,Resolved,Phone
3221,SR-00003221,752,1555,3,115,2025-03-09,Digital Banking Support,Medium,48,52.6,True,Resolved,Mobile App
3222,SR-00003222,5822,11947,3,106,2024-03-28,Digital Banking Support,Medium,48,53.6,True,Resolved,Phone
3223,SR-00003223,873,1795,4,166,2023-05-10,Dispute,Medium,48,29.8,False,Escalated,Online Banking
3224,SR-00003224,3341,6822,4,160,2024-11-09,Card Replacement,Medium,48,15.0,False,Open,Phone
3225,SR-00003225,3972,8130,4,154,2025-11-09,Digital Banking Support,Medium,48,46.5,False,Open,Phone
3226,SR-00003226,3255,6649,3,91,2025-06-11,Card Replacement,Low,72,56.1,False,Resolved,Email
3227,SR-00003227,479,982,6,222,2023-01-19,Complaint,Urgent,8,3.5,False,Resolved,Mobile App
3228,SR-00003228,3446,7037,5,172,2025-04-28,Account Maintenance,Medium,48,60.3,True,Resolved,Mobile App
3229,SR-00003229,4239,8678,4,168,2024-09-21,Account Maintenance,Low,72,78.8,True,Resolved,Mobile App
3230,SR-00003230,1838,3766,6,219,2024-12-09,Dispute,Low,72,99.7,True,Resolved,Online Banking
3231,SR-00003231,204,425,2,59,2025-07-12,Card Replacement,Medium,48,37.7,False,Resolved,Mobile App
3232,SR-00003232,4866,9987,4,169,2023-01-11,Dispute,Low,72,26.0,False,Resolved,Branch
3233,SR-00003233,3676,7507,6,220,2023-10-05,Digital Banking Support,Low,72,60.8,False,Resolved,Branch
3234,SR-00003234,1486,3042,5,200,2023-10-02,Card Replacement,Medium,48,20.7,False,Resolved,Mobile App
3235,SR-00003235,697,1435,3,95,2024-04-23,Account Maintenance,Medium,48,43.3,False,Resolved,Branch
3236,SR-00003236,6191,12739,3,96,2025-06-06,Investment Inquiry,Medium,48,32.9,False,Resolved,Mobile App
3237,SR-00003237,458,943,2,68,2023-02-28,Account Maintenance,High,24,10.3,False,Resolved,Phone
3238,SR-00003238,2600,5294,6,217,2023-05-01,Account Maintenance,Medium,48,51.8,True,Open,Online Banking
3239,SR-00003239,3458,7065,3,129,2025-02-25,Investment Inquiry,Medium,48,37.8,False,Open,Email
3240,SR-00003240,403,837,5,194,2025-02-08,Account Maintenance,Medium,48,27.5,False,Resolved,Mobile App
3241,SR-00003241,905,1863,4,140,2023-06-19,Card Replacement,High,24,14.9,False,Resolved,Mobile App
3242,SR-00003242,1469,3008,5,202,2025-01-02,Investment Inquiry,Low,72,76.0,True,Resolved,Email
3243,SR-00003243,3958,8097,3,91,2025-05-29,Mortgage Inquiry,Low,72,51.1,False,Resolved,Phone
3244,SR-00003244,5445,11180,5,189,2025-03-21,Digital Banking Support,High,24,9.7,False,Resolved,Mobile App
3245,SR-00003245,1473,3014,1,17,2025-05-18,Fraud Support,High,24,9.8,False,Resolved,Email
3246,SR-00003246,4382,8961,2,79,2024-04-01,Account Maintenance,Medium,48,17.5,False,Escalated,Phone
3247,SR-00003247,3815,7802,4,157,2024-04-29,Account Maintenance,Urgent,8,7.9,False,Resolved,Mobile App
3248,SR-00003248,5566,11423,5,188,2023-11-12,Digital Banking Support,Medium,48,35.6,False,Resolved,Branch
3249,SR-00003249,5978,12296,1,26,2023-05-07,Dispute,Medium,48,28.3,False,Resolved,Mobile App
3250,SR-00003250,2465,5025,1,3,2025-12-26,Investment Inquiry,High,24,22.9,False,Resolved,Online Banking
3251,SR-00003251,6346,13038,3,112,2025-08-27,Account Maintenance,Medium,48,44.7,False,Resolved,Branch
3252,SR-00003252,6835,14021,5,194,2024-09-03,Account Maintenance,Medium,48,37.0,False,Resolved,Mobile App
3253,SR-00003253,1613,3301,5,187,2024-06-02,Account Maintenance,Medium,48,22.9,False,Closed Without Resolution,Mobile App
3254,SR-00003254,2852,5808,4,144,2023-06-11,Fraud Support,Low,72,59.8,False,Resolved,Mobile App
3255,SR-00003255,872,1792,5,207,2024-01-03,Digital Banking Support,High,24,24.0,True,Resolved,Online Banking
3256,SR-00003256,42,96,4,146,2023-06-21,Account Maintenance,Medium,48,33.9,False,Resolved,Mobile App
3257,SR-00003257,1778,3632,1,36,2025-12-11,Card Replacement,Low,72,58.6,False,Resolved,Phone
3258,SR-00003258,893,1838,2,69,2025-06-01,Mortgage Inquiry,Low,72,63.3,False,Resolved,Mobile App
3259,SR-00003259,5261,10798,1,16,2024-08-16,Account Maintenance,Medium,48,16.5,False,Resolved,Online Banking
3260,SR-00003260,4287,8765,2,85,2024-01-02,Fraud Support,Low,72,52.6,False,Resolved,Mobile App
3261,SR-00003261,4176,8547,2,79,2025-03-11,Account Maintenance,Low,72,29.3,False,Resolved,Mobile App
3262,SR-00003262,3503,7157,4,133,2023-02-07,Fraud Support,Low,72,55.6,False,Resolved,Branch
3263,SR-00003263,4585,9395,4,138,2024-12-31,Account Maintenance,Medium,48,47.8,False,Open,Phone
3264,SR-00003264,3872,7919,4,159,2025-09-16,Digital Banking Support,Low,72,50.3,False,Resolved,Mobile App
3265,SR-00003265,553,1129,3,119,2024-11-20,Digital Banking Support,Low,72,32.9,False,Resolved,Phone
3266,SR-00003266,1888,3872,5,197,2024-07-01,Account Maintenance,Medium,48,35.5,False,Open,Mobile App
3267,SR-00003267,3475,7101,4,137,2023-08-21,Digital Banking Support,Urgent,8,3.1,False,Resolved,Email
3268,SR-00003268,6346,13038,3,112,2023-02-17,Mortgage Inquiry,Medium,48,56.9,True,Resolved,Online Banking
3269,SR-00003269,4921,10093,2,68,2023-06-13,Digital Banking Support,Low,72,47.2,False,Resolved,Email
3270,SR-00003270,5552,11390,6,219,2024-05-29,Complaint,Medium,48,26.6,False,Resolved,Email
3271,SR-00003271,6773,13893,5,195,2025-08-11,Card Replacement,High,24,22.4,False,Resolved,Phone
3272,SR-00003272,2736,5577,3,115,2024-06-12,Fraud Support,Low,72,62.8,False,Escalated,Email
3273,SR-00003273,762,1575,4,146,2023-06-30,Fraud Support,Medium,48,286.3,True,Resolved,Phone
3274,SR-00003274,6691,13743,4,150,2024-11-15,Investment Inquiry,Urgent,8,5.6,False,Resolved,Online Banking
3275,SR-00003275,1701,3475,2,69,2023-11-24,Fraud Support,Low,72,53.1,False,Resolved,Mobile App
3276,SR-00003276,4907,10059,5,193,2025-06-05,Complaint,Low,72,54.6,False,Resolved,Online Banking
3277,SR-00003277,571,1170,2,73,2023-06-22,Card Replacement,Urgent,8,1.9,False,Resolved,Phone
3278,SR-00003278,1114,2290,5,191,2023-03-17,Complaint,High,24,29.8,True,Resolved,Branch
3279,SR-00003279,2201,4495,2,83,2023-07-11,Mortgage Inquiry,Medium,48,15.5,False,Resolved,Mobile App
3280,SR-00003280,3058,6249,2,46,2025-08-17,Digital Banking Support,Low,72,64.6,False,Resolved,Branch
3281,SR-00003281,6626,13617,3,128,2023-04-20,Investment Inquiry,Medium,48,51.3,True,Resolved,Mobile App
3282,SR-00003282,3565,7274,1,31,2025-04-11,Mortgage Inquiry,Low,72,42.5,False,Resolved,Online Banking
3283,SR-00003283,4173,8542,2,88,2025-09-05,Fraud Support,Low,72,58.6,False,Resolved,Phone
3284,SR-00003284,3878,7928,1,19,2023-03-07,Investment Inquiry,Medium,48,7.1,False,Resolved,Online Banking
3285,SR-00003285,1180,2425,3,107,2024-01-06,Mortgage Inquiry,Low,72,82.0,True,Open,Online Banking
3286,SR-00003286,3890,7955,2,71,2024-11-03,Investment Inquiry,Low,72,28.4,False,Open,Mobile App
3287,SR-00003287,6265,12878,2,58,2024-04-13,Mortgage Inquiry,Medium,48,57.5,True,Resolved,Phone
3288,SR-00003288,766,1583,2,51,2023-02-13,Digital Banking Support,Low,72,30.2,False,Resolved,Branch
3289,SR-00003289,4140,8474,2,56,2025-06-01,Dispute,Medium,48,62.7,True,Resolved,Online Banking
3290,SR-00003290,1031,2111,3,123,2023-06-12,Account Maintenance,Urgent,8,7.2,False,Resolved,Branch
3291,SR-00003291,6277,12899,1,15,2024-06-17,Card Replacement,Low,72,74.5,True,Resolved,Email
3292,SR-00003292,4914,10072,3,125,2025-10-17,Mortgage Inquiry,Medium,48,171.6,True,Open,Phone
3293,SR-00003293,765,1582,2,61,2024-08-11,Complaint,Low,72,42.2,False,Resolved,Branch
3294,SR-00003294,4542,9303,5,202,2025-04-07,Account Maintenance,Medium,48,74.1,True,Closed Without Resolution,Branch
3295,SR-00003295,1057,2172,2,86,2023-11-06,Fraud Support,Low,72,46.0,False,Escalated,Email
3296,SR-00003296,5563,11415,5,175,2024-02-09,Digital Banking Support,Medium,48,21.5,False,Resolved,Branch
3297,SR-00003297,230,482,1,4,2024-11-15,Card Replacement,Low,72,93.2,True,Resolved,Mobile App
3298,SR-00003298,6060,12469,5,192,2025-12-29,Account Maintenance,Low,72,141.1,True,Resolved,Online Banking
3299,SR-00003299,2034,4160,4,159,2024-04-27,Account Maintenance,Low,72,81.7,True,Escalated,Phone
3300,SR-00003300,2806,5725,5,175,2023-08-08,Mortgage Inquiry,Low,72,122.9,True,Resolved,Online Banking
3301,SR-00003301,6234,12826,6,220,2025-02-09,Fraud Support,Medium,48,83.0,True,Resolved,Branch
3302,SR-00003302,4220,8645,2,58,2024-01-15,Account Maintenance,High,24,23.0,False,Resolved,Mobile App
3303,SR-00003303,1535,3135,6,220,2025-06-07,Digital Banking Support,Low,72,41.7,False,Resolved,Online Banking
3304,SR-00003304,2474,5047,6,223,2025-12-29,Mortgage Inquiry,Medium,48,70.4,True,Resolved,Online Banking
3305,SR-00003305,5875,12069,3,100,2024-04-10,Card Replacement,Low,72,21.4,False,Resolved,Online Banking
3306,SR-00003306,5681,11644,3,126,2024-04-02,Digital Banking Support,Low,72,86.5,True,Resolved,Online Banking
3307,SR-00003307,2285,4668,5,178,2023-09-12,Dispute,Low,72,162.2,True,Resolved,Branch
3308,SR-00003308,846,1745,1,30,2023-02-14,Card Replacement,Medium,48,78.9,True,Resolved,Online Banking
3309,SR-00003309,3510,7168,3,115,2024-11-22,Fraud Support,Medium,48,37.8,False,Resolved,Branch
3310,SR-00003310,4448,9115,3,101,2025-05-27,Complaint,High,24,46.4,True,Resolved,Mobile App
3311,SR-00003311,2773,5651,5,186,2024-07-05,Card Replacement,Medium,48,105.4,True,Escalated,Mobile App
3312,SR-00003312,6421,13188,5,174,2025-04-12,Mortgage Inquiry,High,24,16.0,False,Closed Without Resolution,Mobile App
3313,SR-00003313,2165,4430,2,68,2023-01-21,Card Replacement,Medium,48,99.7,True,Escalated,Branch
3314,SR-00003314,525,1073,1,13,2023-08-15,Account Maintenance,Medium,48,56.3,True,Resolved,Online Banking
3315,SR-00003315,1878,3848,3,122,2024-12-31,Complaint,Low,72,47.6,False,Escalated,Mobile App
3316,SR-00003316,1867,3826,5,208,2024-02-03,Fraud Support,Medium,48,43.9,False,Resolved,Mobile App
3317,SR-00003317,1513,3089,2,59,2025-01-18,Mortgage Inquiry,Low,72,121.6,True,Resolved,Mobile App
3318,SR-00003318,2692,5485,6,224,2025-10-01,Account Maintenance,Medium,48,33.5,False,Open,Mobile App
3319,SR-00003319,6369,13082,5,179,2025-08-25,Complaint,Medium,48,23.2,False,Resolved,Branch
3320,SR-00003320,626,1294,2,58,2023-11-14,Digital Banking Support,Low,72,38.0,False,Open,Online Banking
3321,SR-00003321,5652,11582,2,79,2023-04-16,Complaint,Medium,48,27.5,False,Resolved,Mobile App
3322,SR-00003322,4979,10213,3,91,2025-10-26,Dispute,Urgent,8,4.7,False,Resolved,Online Banking
3323,SR-00003323,5090,10445,1,41,2024-07-07,Card Replacement,Medium,48,40.2,False,Resolved,Mobile App
3324,SR-00003324,4381,8960,5,197,2025-11-07,Digital Banking Support,Medium,48,12.5,False,Resolved,Online Banking
3325,SR-00003325,6626,13619,4,133,2024-01-08,Digital Banking Support,Medium,48,20.9,False,Resolved,Phone
3326,SR-00003326,186,388,1,5,2024-07-25,Account Maintenance,Medium,48,23.7,False,Resolved,Branch
3327,SR-00003327,5962,12261,3,120,2023-01-06,Account Maintenance,Urgent,8,5.5,False,Resolved,Phone
3328,SR-00003328,3995,8171,1,40,2024-10-08,Digital Banking Support,Low,72,16.9,False,Resolved,Mobile App
3329,SR-00003329,5803,11912,1,18,2025-04-14,Card Replacement,Low,72,53.9,False,Closed Without Resolution,Phone
3330,SR-00003330,6168,12689,2,88,2024-12-25,Digital Banking Support,Low,72,45.5,False,Resolved,Branch
3331,SR-00003331,3157,6448,3,121,2025-07-16,Fraud Support,Medium,48,48.9,True,Resolved,Email
3332,SR-00003332,5086,10438,4,142,2023-04-01,Complaint,Low,72,136.6,True,Resolved,Email
3333,SR-00003333,3229,6610,2,46,2023-07-16,Complaint,Low,72,114.7,True,Resolved,Phone
3334,SR-00003334,1732,3533,5,175,2023-01-01,Account Maintenance,Medium,48,55.5,True,Resolved,Mobile App
3335,SR-00003335,4758,9756,5,197,2024-01-07,Digital Banking Support,High,24,41.8,True,Resolved,Mobile App
3336,SR-00003336,6430,13205,5,179,2025-06-10,Dispute,Low,72,73.1,True,Resolved,Mobile App
3337,SR-00003337,6675,13714,5,175,2025-09-17,Digital Banking Support,Low,72,38.2,False,Resolved,Phone
3338,SR-00003338,393,819,4,151,2023-10-07,Investment Inquiry,Low,72,31.6,False,Resolved,Mobile App
3339,SR-00003339,2800,5709,3,123,2024-03-17,Account Maintenance,Urgent,8,12.5,True,Open,Mobile App
3340,SR-00003340,509,1042,2,75,2023-03-01,Digital Banking Support,Low,72,15.9,False,Open,Phone
3341,SR-00003341,5539,11366,5,206,2024-10-01,Dispute,Low,72,44.9,False,Open,Online Banking
3342,SR-00003342,4286,8763,4,155,2024-06-19,Card Replacement,High,24,6.0,False,Resolved,Mobile App
3343,SR-00003343,3920,8017,4,157,2024-05-13,Digital Banking Support,Medium,48,32.6,False,Resolved,Mobile App
3344,SR-00003344,6951,14264,1,33,2023-11-21,Digital Banking Support,Urgent,8,5.6,False,Resolved,Mobile App
3345,SR-00003345,3398,6935,1,20,2023-05-26,Mortgage Inquiry,Low,72,28.4,False,Resolved,Online Banking
3346,SR-00003346,6934,14232,1,9,2025-09-05,Digital Banking Support,High,24,3.5,False,Resolved,Phone
3347,SR-00003347,4317,8826,4,151,2023-02-18,Complaint,Medium,48,27.9,False,Closed Without Resolution,Phone
3348,SR-00003348,466,960,5,201,2024-12-23,Complaint,Medium,48,18.0,False,Resolved,Mobile App
3349,SR-00003349,4399,8998,2,68,2024-12-19,Card Replacement,Low,72,44.6,False,Resolved,Mobile App
3350,SR-00003350,300,624,3,100,2025-11-23,Card Replacement,Medium,48,15.7,False,Resolved,Mobile App
3351,SR-00003351,1549,3171,5,205,2024-04-28,Dispute,Medium,48,139.7,True,Resolved,Phone
3352,SR-00003352,1369,2824,1,42,2024-08-05,Account Maintenance,Low,72,53.1,False,Resolved,Email
3353,SR-00003353,5099,10469,5,198,2025-03-07,Dispute,Medium,48,26.9,False,Resolved,Phone
3354,SR-00003354,3592,7325,5,178,2024-11-26,Complaint,Low,72,28.4,False,Resolved,Branch
3355,SR-00003355,4394,8991,1,45,2024-11-16,Investment Inquiry,Low,72,55.9,False,Resolved,Mobile App
3356,SR-00003356,1972,4036,3,106,2024-12-02,Mortgage Inquiry,Medium,48,17.2,False,Resolved,Online Banking
3357,SR-00003357,3416,6973,3,102,2024-09-18,Investment Inquiry,Low,72,30.9,False,Open,Phone
