target_id,branch_id,institution_id,date_key,month_end_date,deposit_balance_target,loan_originations_target,new_accounts_target,service_sla_target
3453,144,4,20250930,2025-09-30,2877269.36,1516413.9,98,0.88
3454,144,4,20251031,2025-10-31,1614661.34,1184279.14,68,0.88
3455,144,4,20251130,2025-11-30,2676505.32,1561940.34,8,0.88
3456,144,4,20251231,2025-12-31,3401754.58,982991.68,33,0.88
3457,145,4,20240131,2024-01-31,3129295.11,1055144.47,48,0.88
3458,145,4,20240229,2024-02-29,2587341.27,1020289.93,38,0.88
3459,145,4,20240331,2024-03-31,3204630.88,1697624.62,46,0.88
3460,145,4,20240430,2024-04-30,1067977.37,811398.67,79,0.88
3461,145,4,20240531,2024-05-31,1026815.53,1176768.55,37,0.88
3462,145,4,20240630,2024-06-30,1657312.28,833921.29,92,0.88
3463,145,4,20240731,2024-07-31,3994607.65,1153226.41,78,0.88
3464,145,4,20240831,2024-08-31,3351487.33,713963.23,57,0.88
3465,145,4,20240930,2024-09-30,2480621.97,1245917.88,35,0.88
3466,145,4,20241031,2024-10-31,3083791.26,444961.92,47,0.88
3467,145,4,20241130,2024-11-30,2056159.9,1642918.75,37,0.88
3468,145,4,20241231,2024-12-31,2535344.48,2141331.89,37,0.88
3469,145,4,20250131,2025-01-31,2403505.24,903448.37,29,0.88
3470,145,4,20250228,2025-02-28,1929238.32,517294.83,49,0.88
3471,145,4,20250331,2025-03-31,1592472.66,1765303.13,43,0.88
3472,145,4,20250430,2025-04-30,998944.55,789056.93,58,0.88
3473,145,4,20250531,2025-05-31,2276861.95,1315671.5,41,0.88
3474,145,4,20250630,2025-06-30,4004027.22,1171061.7,20,0.88
3475,145,4,20250731,2025-07-31,3080645.49,1362735.16,34,0.88
3476,145,4,20250831,2025-08-31,2288890.16,1332384.24,46,0.88
3477,145,4,20250930,2025-09-30,2047933.74,1676263.86,26,0.88
3478,145,4,20251031,2025-10-31,2321548.46,1482818.2,40,0.88
3479,145,4,20251130,2025-11-30,3945544.88,1423357.64,10,0.88
3480,145,4,20251231,2025-12-31,2534391.42,878108.05,39,0.88
3481,146,4,20240131,2024-01-31,2473190.61,1243427.99,54,0.88
3482,146,4,20240229,2024-02-29,3358614.61,1379919.03,30,0.88
3483,146,4,20240331,2024-03-31,2402133.03,1519433.21,23,0.88
3484,146,4,20240430,2024-04-30,2445156.26,1431418.84,50,0.88
3485,146,4,20240531,2024-05-31,2698062.55,1554994.3,32,0.88
3486,146,4,20240630,2024-06-30,2944790.14,1259238.44,35,0.88
3487,146,4,20240731,2024-07-31,2512436.13,1489336.85,42,0.88
3488,146,4,20240831,2024-08-31,3430674.76,1279965.46,33,0.88
3489,146,4,20240930,2024-09-30,1587221.82,899098.12,44,0.88
3490,146,4,20241031,2024-10-31,3380581.68,1222787.89,52,0.88
3491,146,4,20241130,2024-11-30,2807829.43,1030828.0,23,0.88
3492,146,4,20241231,2024-12-31,1006134.42,1328192.48,33,0.88
3493,146,4,20250131,2025-01-31,2882619.25,1176104.96,35,0.88
3494,146,4,20250228,2025-02-28,2061371.9,1528174.04,34,0.88
3495,146,4,20250331,2025-03-31,2707649.6,923069.75,81,0.88
3496,146,4,20250430,2025-04-30,2380390.1,1709304.08,43,0.88
3497,146,4,20250531,2025-05-31,2367312.23,1060197.23,29,0.88
3498,146,4,20250630,2025-06-30,2718248.13,1218089.55,34,0.88
3499,146,4,20250731,2025-07-31,1533982.56,1775342.46,50,0.88
3500,146,4,20250831,2025-08-31,2199624.82,800790.48,39,0.88
3501,146,4,20250930,2025-09-30,2041015.59,1438267.86,69,0.88
3502,146,4,20251031,2025-10-31,1852976.87,896340.85,41,0.88
3503,146,4,20251130,2025-11-30,2724518.26,993272.08,80,0.88
3504,146,4,20251231,2025-12-31,3116389.96,887434.51,52,0.88
3505,147,4,20240131,2024-01-31,2495331.9,1133432.06,59,0.88
3506,147,4,20240229,2024-02-29,3389436.26,929427.75,50,0.88
3507,147,4,20240331,2024-03-31,1733394.53,695525.0,43,0.88
3508,147,4,20240430,2024-04-30,2523153.69,1216151.94,33,0.88
3509,147,4,20240531,2024-05-31,2260958.3,1182747.93,54,0.88
3510,147,4,20240630,2024-06-30,3835048.08,1291660.76,76,0.88
3511,147,4,20240731,2024-07-31,2912265.1,1136557.12,50,0.88
3512,147,4,20240831,2024-08-31,2269412.85,1250391.71,42,0.88
3513,147,4,20240930,2024-09-30,2176525.27,1147481.42,63,0.88
3514,147,4,20241031,2024-10-31,3504110.35,1340036.01,6,0.88
3515,147,4,20241130,2024-11-30,3129990.53,1763529.43,35,0.88
3516,147,4,20241231,2024-12-31,4116337.11,827029.94,31,0.88
3517,147,4,20250131,2025-01-31,2820654.45,1357498.37,57,0.88
3518,147,4,20250228,2025-02-28,3034036.67,781388.81,61,0.88
3519,147,4,20250331,2025-03-31,2043408.33,873053.13,42,0.88
3520,147,4,20250430,2025-04-30,2390907.27,1305754.5,41,0.88
3521,147,4,20250531,2025-05-31,2704675.97,1672142.3,54,0.88
3522,147,4,20250630,2025-06-30,1915742.22,1170532.16,23,0.88
3523,147,4,20250731,2025-07-31,3711513.9,1580496.08,53,0.88
3524,147,4,20250831,2025-08-31,2393535.43,945089.58,44,0.88
3525,147,4,20250930,2025-09-30,2892773.61,1005637.16,61,0.88
3526,147,4,20251031,2025-10-31,3066411.09,1047211.6,66,0.88
3527,147,4,20251130,2025-11-30,1889644.92,1696910.11,31,0.88
3528,147,4,20251231,2025-12-31,2570462.89,701903.14,71,0.88
3529,148,4,20240131,2024-01-31,1297994.61,725285.36,30,0.88
3530,148,4,20240229,2024-02-29,2372326.69,1266634.61,41,0.88
3531,148,4,20240331,2024-03-31,2847484.46,1002064.99,41,0.88
3532,148,4,20240430,2024-04-30,3425271.12,1541454.51,39,0.88
3533,148,4,20240531,2024-05-31,1985550.28,1380473.36,55,0.88
3534,148,4,20240630,2024-06-30,2477249.25,1134584.49,43,0.88
3535,148,4,20240731,2024-07-31,2361990.31,576739.97,76,0.88
3536,148,4,20240831,2024-08-31,2463214.22,1242042.94,43,0.88
3537,148,4,20240930,2024-09-30,1764900.5,798206.91,39,0.88
3538,148,4,20241031,2024-10-31,1942244.75,1177783.95,55,0.88
3539,148,4,20241130,2024-11-30,3174411.27,1630699.62,28,0.88
3540,148,4,20241231,2024-12-31,2629800.96,1199387.03,34,0.88
3541,148,4,20250131,2025-01-31,4045856.99,1963095.14,44,0.88
3542,148,4,20250228,2025-02-28,2990476.54,1370536.3,41,0.88
3543,148,4,20250331,2025-03-31,2034483.2,884471.34,38,0.88
3544,148,4,20250430,2025-04-30,2472195.76,1209831.48,50,0.88
3545,148,4,20250531,2025-05-31,1923646.21,1517523.78,46,0.88
3546,148,4,20250630,2025-06-30,2330909.04,1506185.53,15,0.88
3547,148,4,20250731,2025-07-31,2951916.79,732700.2,43,0.88
3548,148,4,20250831,2025-08-31,1445837.97,157213.16,56,0.88
3549,148,4,20250930,2025-09-30,2627282.17,1644161.17,15,0.88
3550,148,4,20251031,2025-10-31,1465088.84,866773.03,25,0.88
3551,148,4,20251130,2025-11-30,3300598.97,603624.53,62,0.88
3552,148,4,20251231,2025-12-31,1036322.53,1332109.04,50,0.88
3553,149,4,20240131,2024-01-31,1779152.33,1422144.76,71,0.88
3554,149,4,20240229,2024-02-29,1887201.28,1032986.12,31,0.88
3555,149,4,20240331,2024-03-31,2252185.78,1286012.0,66,0.88
3556,149,4,20240430,2024-04-30,3791413.25,804221.48,36,0.88
3557,149,4,20240531,2024-05-31,2991925.15,819272.2,17,0.88
3558,149,4,20240630,2024-06-30,2615318.55,1677911.22,33,0.88
3559,149,4,20240731,2024-07-31,1827466.93,613273.05,39,0.88
3560,149,4,20240831,2024-08-31,2159101.69,1325985.76,49,0.88
3561,149,4,20240930,2024-09-30,3121502.08,1147526.14,43,0.88
3562,149,4,20241031,2024-10-31,1838704.15,857759.59,40,0.88
3563,149,4,20241130,2024-11-30,3651395.3,1316261.26,29,0.88
3564,149,4,20241231,2024-12-31,3922128.54,942426.61,38,0.88
3565,149,4,20250131,2025-01-31,3528247.75,1192445.64,51,0.88
3566,149,4,20250228,2025-02-28,2069032.84,770963.41,37,0.88
3567,149,4,20250331,2025-03-31,2373866.27,889827.51,46,0.88
3568,149,4,20250430,2025-04-30,3131284.56,2188380.99,39,0.88
3569,149,4,20250531,2025-05-31,1357683.92,858520.4,45,0.88
3570,149,4,20250630,2025-06-30,3447004.07,1599411.34,27,0.88
3571,149,4,20250731,2025-07-31,920543.82,1450646.44,55,0.88
3572,149,4,20250831,2025-08-31,2527863.99,1495758.76,55,0.88
3573,149,4,20250930,2025-09-30,3072053.03,1558683.45,63,0.88
3574,149,4,20251031,2025-10-31,2132376.28,1291122.99,10,0.88
3575,149,4,20251130,2025-11-30,2200197.23,1023767.42,35,0.88
3576,149,4,20251231,2025-12-31,1679734.51,751305.18,82,0.88
3577,150,4,20240131,2024-01-31,2741566.59,888753.73,61,0.88
3578,150,4,20240229,2024-02-29,2614288.74,1053629.82,14,0.88
3579,150,4,20240331,2024-03-31,4019700.36,1395464.81,25,0.88
3580,150,4,20240430,2024-04-30,3221897.15,763410.76,67,0.88
3581,150,4,20240531,2024-05-31,2536030.11,1016902.22,79,0.88
3582,150,4,20240630,2024-06-30,2046420.37,906098.11,33,0.88
3583,150,4,20240731,2024-07-31,2020795.41,1186126.99,23,0.88
3584,150,4,20240831,2024-08-31,2763969.57,937391.79,17,0.88
3585,150,4,20240930,2024-09-30,1886244.52,1236846.12,61,0.88
3586,150,4,20241031,2024-10-31,2835317.89,1164963.28,63,0.88
3587,150,4,20241130,2024-11-30,2625471.61,1618646.21,30,0.88
3588,150,4,20241231,2024-12-31,2572978.72,1424602.65,54,0.88
3589,150,4,20250131,2025-01-31,2911159.25,1517369.02,17,0.88
3590,150,4,20250228,2025-02-28,1614064.61,1469501.95,69,0.88
3591,150,4,20250331,2025-03-31,2190657.36,1634760.33,46,0.88
3592,150,4,20250430,2025-04-30,2038511.06,1224881.93,47,0.88
3593,150,4,20250531,2025-05-31,3068155.28,1642341.38,46,0.88
3594,150,4,20250630,2025-06-30,3491407.91,1274185.22,65,0.88
3595,150,4,20250731,2025-07-31,1783104.22,1507442.82,47,0.88
3596,150,4,20250831,2025-08-31,1937625.23,733401.5,61,0.88
3597,150,4,20250930,2025-09-30,1840856.74,1595226.72,94,0.88
3598,150,4,20251031,2025-10-31,2446024.02,1420876.65,59,0.88
3599,150,4,20251130,2025-11-30,1969112.36,1700007.58,28,0.88
3600,150,4,20251231,2025-12-31,2783706.82,1386319.17,59,0.88
3601,151,4,20240131,2024-01-31,1203392.09,1269014.94,56,0.88
3602,151,4,20240229,2024-02-29,3418018.38,1632624.15,63,0.88
3603,151,4,20240331,2024-03-31,3199323.85,1152147.29,66,0.88
3604,151,4,20240430,2024-04-30,3513304.46,1401882.69,31,0.88
3605,151,4,20240531,2024-05-31,1427802.83,911520.92,62,0.88
3606,151,4,20240630,2024-06-30,2455755.43,1190344.05,66,0.88
3607,151,4,20240731,2024-07-31,1999832.12,1071034.23,41,0.88
3608,151,4,20240831,2024-08-31,1876996.99,1534516.15,38,0.88
3609,151,4,20240930,2024-09-30,2697667.89,898022.05,57,0.88
3610,151,4,20241031,2024-10-31,3350943.47,867749.01,35,0.88
3611,151,4,20241130,2024-11-30,1990444.94,1032352.97,29,0.88
3612,151,4,20241231,2024-12-31,2457355.9,1043240.98,16,0.88
3613,151,4,20250131,2025-01-31,1666861.41,1275002.04,26,0.88
3614,151,4,20250228,2025-02-28,2302900.2,998463.92,53,0.88
3615,151,4,20250331,2025-03-31,2858465.39,1275723.58,45,0.88
3616,151,4,20250430,2025-04-30,2592643.55,1209677.59,51,0.88
3617,151,4,20250531,2025-05-31,2584358.9,923667.37,39,0.88
3618,151,4,20250630,2025-06-30,2390417.28,1139461.85,32,0.88
3619,151,4,20250731,2025-07-31,1582300.72,1598275.03,41,0.88
3620,151,4,20250831,2025-08-31,3517515.84,1275877.39,30,0.88
3621,151,4,20250930,2025-09-30,2017400.11,397030.41,77,0.88
3622,151,4,20251031,2025-10-31,3192188.91,1513298.26,74,0.88
3623,151,4,20251130,2025-11-30,3527672.28,1018533.25,43,0.88
3624,151,4,20251231,2025-12-31,3514835.63,1534213.07,48,0.88
3625,152,4,20240131,2024-01-31,1592711.18,1316702.42,46,0.88
3626,152,4,20240229,2024-02-29,2140676.83,1389014.31,42,0.88
3627,152,4,20240331,2024-03-31,1479617.39,711542.68,32,0.88
3628,152,4,20240430,2024-04-30,3405712.69,1081364.08,54,0.88
3629,152,4,20240531,2024-05-31,2928148.75,1347242.86,42,0.88
3630,152,4,20240630,2024-06-30,2694180.55,575457.22,19,0.88
3631,152,4,20240731,2024-07-31,2190044.23,1219876.7,54,0.88
3632,152,4,20240831,2024-08-31,1702217.63,1112808.66,39,0.88
3633,152,4,20240930,2024-09-30,3094113.61,1778399.38,67,0.88
3634,152,4,20241031,2024-10-31,4327521.78,953072.15,27,0.88
3635,152,4,20241130,2024-11-30,2708590.72,1614622.88,27,0.88
3636,152,4,20241231,2024-12-31,2935619.64,1801532.0,23,0.88
3637,152,4,20250131,2025-01-31,2555640.8,629203.56,52,0.88
3638,152,4,20250228,2025-02-28,2574011.39,1045843.37,5,0.88
3639,152,4,20250331,2025-03-31,2451195.56,807565.79,20,0.88
3640,152,4,20250430,2025-04-30,3259097.16,1600059.48,31,0.88
3641,152,4,20250531,2025-05-31,2719999.43,2126342.34,58,0.88
3642,152,4,20250630,2025-06-30,3261202.68,1170668.01,44,0.88
3643,152,4,20250731,2025-07-31,1294879.82,1227763.02,42,0.88
3644,152,4,20250831,2025-08-31,3491175.93,392409.85,62,0.88
3645,152,4,20250930,2025-09-30,1937380.92,1191484.0,48,0.88
3646,152,4,20251031,2025-10-31,3622382.94,938272.01,46,0.88
3647,152,4,20251130,2025-11-30,3311932.53,1698369.6,17,0.88
3648,152,4,20251231,2025-12-31,3021975.03,1609205.7,41,0.88
3649,153,4,20240131,2024-01-31,2793449.36,1234727.22,36,0.88
3650,153,4,20240229,2024-02-29,2429952.3,866128.78,45,0.88
3651,153,4,20240331,2024-03-31,1361018.72,1494717.18,31,0.88
3652,153,4,20240430,2024-04-30,3514356.5,685892.79,81,0.88
3653,153,4,20240531,2024-05-31,3098382.37,917181.94,30,0.88
3654,153,4,20240630,2024-06-30,2555662.77,1375766.36,33,0.88
3655,153,4,20240731,2024-07-31,2166389.39,1371489.07,48,0.88
3656,153,4,20240831,2024-08-31,2062381.77,959102.23,54,0.88
3657,153,4,20240930,2024-09-30,3937173.15,652735.15,24,0.88
3658,153,4,20241031,2024-10-31,3029783.02,1111435.8,28,0.88
3659,153,4,20241130,2024-11-30,1953914.26,1241754.82,11,0.88
3660,153,4,20241231,2024-12-31,2696262.02,1398973.42,27,0.88
3661,153,4,20250131,2025-01-31,2402569.24,1228572.92,58,0.88
3662,153,4,20250228,2025-02-28,3320775.85,1181976.41,84,0.88
3663,153,4,20250331,2025-03-31,2763901.72,650734.24,48,0.88
3664,153,4,20250430,2025-04-30,3457987.88,925737.8,93,0.88
3665,153,4,20250531,2025-05-31,2007141.36,1093022.99,69,0.88
3666,153,4,20250630,2025-06-30,2293348.67,912288.1,74,0.88
3667,153,4,20250731,2025-07-31,3057726.08,1284871.67,13,0.88
3668,153,4,20250831,2025-08-31,2013985.25,1175947.58,54,0.88
3669,153,4,20250930,2025-09-30,2327699.87,807323.22,46,0.88
3670,153,4,20251031,2025-10-31,2459024.72,872010.64,45,0.88
3671,153,4,20251130,2025-11-30,2816439.83,1252746.22,56,0.88
3672,153,4,20251231,2025-12-31,2042833.12,1746194.08,42,0.88
3673,154,4,20240131,2024-01-31,1690666.08,713972.57,63,0.88
3674,154,4,20240229,2024-02-29,1999986.1,944119.78,6,0.88
3675,154,4,20240331,2024-03-31,3123472.76,1604809.04,48,0.88
3676,154,4,20240430,2024-04-30,2344567.05,787659.52,41,0.88
3677,154,4,20240531,2024-05-31,3172743.62,781857.02,34,0.88
3678,154,4,20240630,2024-06-30,2360236.8,558597.11,34,0.88
3679,154,4,20240731,2024-07-31,2918113.4,1745126.79,31,0.88
3680,154,4,20240831,2024-08-31,1588091.25,1088161.64,32,0.88
3681,154,4,20240930,2024-09-30,2209588.42,1065973.57,36,0.88
3682,154,4,20241031,2024-10-31,1968209.52,1062385.09,52,0.88
3683,154,4,20241130,2024-11-30,2902644.16,1742018.2,53,0.88
3684,154,4,20241231,2024-12-31,2680301.65,1234158.84,46,0.88
3685,154,4,20250131,2025-01-31,2857199.22,1198138.52,40,0.88
3686,154,4,20250228,2025-02-28,3121767.85,914743.09,34,0.88
3687,154,4,20250331,2025-03-31,2826997.88,1783750.69,50,0.88
3688,154,4,20250430,2025-04-30,3721844.96,1443120.17,48,0.88
3689,154,4,20250531,2025-05-31,3067048.2,875240.3,46,0.88
3690,154,4,20250630,2025-06-30,2487475.66,1373456.39,53,0.88
3691,154,4,20250731,2025-07-31,2941752.83,1809282.69,57,0.88
3692,154,4,20250831,2025-08-31,2369586.5,1207523.48,7,0.88
3693,154,4,20250930,2025-09-30,3054883.36,1042140.51,67,0.88
3694,154,4,20251031,2025-10-31,2306141.46,956147.49,62,0.88
3695,154,4,20251130,2025-11-30,3067468.93,1309852.92,31,0.88
3696,154,4,20251231,2025-12-31,1973409.41,1665543.01,22,0.88
3697,155,4,20240131,2024-01-31,1268725.53,1416502.42,63,0.88
3698,155,4,20240229,2024-02-29,2257738.27,323138.92,40,0.88
3699,155,4,20240331,2024-03-31,2707282.83,1160835.94,39,0.88
3700,155,4,20240430,2024-04-30,2953138.62,663931.11,50,0.88
3701,155,4,20240531,2024-05-31,2651500.85,908787.41,24,0.88
3702,155,4,20240630,2024-06-30,3462793.79,1549257.33,61,0.88
3703,155,4,20240731,2024-07-31,2966831.79,883580.24,44,0.88
3704,155,4,20240831,2024-08-31,2563692.91,1133626.8,10,0.88
3705,155,4,20240930,2024-09-30,4038581.6,901243.48,51,0.88
3706,155,4,20241031,2024-10-31,1693399.53,1032162.0,7,0.88
3707,155,4,20241130,2024-11-30,1508577.66,1345132.15,56,0.88
3708,155,4,20241231,2024-12-31,3664801.3,954643.97,68,0.88
3709,155,4,20250131,2025-01-31,1995008.1,1545895.04,54,0.88
3710,155,4,20250228,2025-02-28,2153231.93,1559878.78,75,0.88
3711,155,4,20250331,2025-03-31,2761150.22,1327401.34,20,0.88
3712,155,4,20250430,2025-04-30,200000.0,921284.84,61,0.88
3713,155,4,20250531,2025-05-31,1504491.02,1140772.58,42,0.88
3714,155,4,20250630,2025-06-30,1669203.18,1367131.97,50,0.88
3715,155,4,20250731,2025-07-31,2674806.35,875037.99,63,0.88
3716,155,4,20250831,2025-08-31,2812536.53,1492513.67,28,0.88
3717,155,4,20250930,2025-09-30,2355916.38,967331.21,20,0.88
3718,155,4,20251031,2025-10-31,2544055.31,1664801.8,61,0.88
3719,155,4,20251130,2025-11-30,2463803.34,1024795.61,40,0.88
3720,155,4,20251231,2025-12-31,3891152.23,1384695.21,52,0.88
3721,156,4,20240131,2024-01-31,2645136.35,1729279.05,59,0.88
3722,156,4,20240229,2024-02-29,2534618.92,1548032.1,62,0.88
3723,156,4,20240331,2024-03-31,1613626.93,1072459.34,45,0.88
3724,156,4,20240430,2024-04-30,2964615.24,1425225.26,44,0.88
3725,156,4,20240531,2024-05-31,2150862.22,1521834.53,57,0.88
3726,156,4,20240630,2024-06-30,4013190.75,1236720.62,65,0.88
3727,156,4,20240731,2024-07-31,475681.24,293329.97,68,0.88
3728,156,4,20240831,2024-08-31,2535276.08,816164.91,62,0.88
3729,156,4,20240930,2024-09-30,781638.01,1362943.39,52,0.88
3730,156,4,20241031,2024-10-31,3538559.01,1494999.85,21,0.88
3731,156,4,20241130,2024-11-30,1501210.21,370406.05,37,0.88
3732,156,4,20241231,2024-12-31,2746891.43,1510583.5,58,0.88
3733,156,4,20250131,2025-01-31,2031733.2,2030031.52,46,0.88
3734,156,4,20250228,2025-02-28,2733262.26,900368.36,44,0.88
3735,156,4,20250331,2025-03-31,2576453.37,1293749.74,28,0.88
3736,156,4,20250430,2025-04-30,2429128.09,896490.58,35,0.88
3737,156,4,20250531,2025-05-31,3356758.23,1698390.72,47,0.88
3738,156,4,20250630,2025-06-30,2356402.46,722350.12,38,0.88
3739,156,4,20250731,2025-07-31,2147450.87,1115197.27,51,0.88
3740,156,4,20250831,2025-08-31,3250168.89,1414637.29,46,0.88
3741,156,4,20250930,2025-09-30,1979041.55,1816761.06,28,0.88
3742,156,4,20251031,2025-10-31,1794785.4,1275146.92,48,0.88
3743,156,4,20251130,2025-11-30,2761182.79,434711.82,64,0.88
3744,156,4,20251231,2025-12-31,3042727.92,1173373.86,36,0.88
3745,157,4,20240131,2024-01-31,2773271.56,1483538.06,54,0.88
3746,157,4,20240229,2024-02-29,2563391.69,1223816.03,54,0.88
3747,157,4,20240331,2024-03-31,1626616.04,1858879.97,62,0.88
3748,157,4,20240430,2024-04-30,2253164.83,1258367.19,64,0.88
3749,157,4,20240531,2024-05-31,3702592.69,1126427.67,61,0.88
3750,157,4,20240630,2024-06-30,2636618.4,954468.04,27,0.88
3751,157,4,20240731,2024-07-31,2854005.49,1997684.99,57,0.88
3752,157,4,20240831,2024-08-31,2577989.39,1274851.88,24,0.88
3753,157,4,20240930,2024-09-30,3347808.88,1329302.77,64,0.88
3754,157,4,20241031,2024-10-31,2385029.68,435058.44,28,0.88
3755,157,4,20241130,2024-11-30,2791431.49,1224732.51,80,0.88
3756,157,4,20241231,2024-12-31,2327239.91,1097748.22,47,0.88
3757,157,4,20250131,2025-01-31,3430831.79,961884.11,20,0.88
3758,157,4,20250228,2025-02-28,2828039.57,776186.64,79,0.88
3759,157,4,20250331,2025-03-31,2082637.72,567017.95,39,0.88
3760,157,4,20250430,2025-04-30,2946158.89,1025916.83,58,0.88
3761,157,4,20250531,2025-05-31,885244.12,757673.09,43,0.88
3762,157,4,20250630,2025-06-30,2957472.2,1618781.96,64,0.88
3763,157,4,20250731,2025-07-31,374983.93,1501194.85,70,0.88
3764,157,4,20250831,2025-08-31,2470990.84,853516.02,25,0.88
3765,157,4,20250930,2025-09-30,2502647.52,932369.47,64,0.88
3766,157,4,20251031,2025-10-31,2543008.06,1202644.68,50,0.88
3767,157,4,20251130,2025-11-30,1637647.91,841620.59,44,0.88
3768,157,4,20251231,2025-12-31,3025471.6,1402207.17,28,0.88
3769,158,4,20240131,2024-01-31,2321728.9,1148814.4,67,0.88
3770,158,4,20240229,2024-02-29,3380531.62,1356196.59,41,0.88
3771,158,4,20240331,2024-03-31,2614305.86,703517.75,54,0.88
3772,158,4,20240430,2024-04-30,1565172.32,1733622.18,45,0.88
3773,158,4,20240531,2024-05-31,2021238.89,1653231.81,86,0.88
3774,158,4,20240630,2024-06-30,1786907.62,1167991.71,78,0.88
3775,158,4,20240731,2024-07-31,1889318.12,1250346.2,69,0.88
3776,158,4,20240831,2024-08-31,1570041.45,857502.11,34,0.88
3777,158,4,20240930,2024-09-30,3729094.15,1386519.78,53,0.88
3778,158,4,20241031,2024-10-31,1755287.94,642746.52,62,0.88
3779,158,4,20241130,2024-11-30,2672859.85,909998.7,46,0.88
3780,158,4,20241231,2024-12-31,670206.37,1166530.54,30,0.88
3781,158,4,20250131,2025-01-31,1826758.65,884347.4,36,0.88
3782,158,4,20250228,2025-02-28,2233834.08,1186000.45,10,0.88
3783,158,4,20250331,2025-03-31,1546722.12,1717123.27,18,0.88
3784,158,4,20250430,2025-04-30,2597334.11,997991.0,45,0.88
3785,158,4,20250531,2025-05-31,2760116.52,1698215.22,14,0.88
3786,158,4,20250630,2025-06-30,2196987.2,1458185.99,44,0.88
3787,158,4,20250731,2025-07-31,2463040.06,1362122.19,29,0.88
3788,158,4,20250831,2025-08-31,2299514.69,1557627.59,49,0.88
3789,158,4,20250930,2025-09-30,3393710.6,853613.17,27,0.88
3790,158,4,20251031,2025-10-31,3049676.01,1040983.55,49,0.88
3791,158,4,20251130,2025-11-30,2995478.63,1712988.98,45,0.88
3792,158,4,20251231,2025-12-31,2303064.03,960573.11,34,0.88
3793,159,4,20240131,2024-01-31,2623472.91,434628.75,60,0.88
3794,159,4,20240229,2024-02-29,2291199.53,983281.55,37,0.88
3795,159,4,20240331,2024-03-31,2972070.9,1341907.98,62,0.88
3796,159,4,20240430,2024-04-30,2412083.84,1554579.38,65,0.88
3797,159,4,20240531,2024-05-31,3118767.55,533414.75,21,0.88
3798,159,4,20240630,2024-06-30,2312461.21,1392020.62,29,0.88
3799,159,4,20240731,2024-07-31,3059816.78,1429056.68,45,0.88
3800,159,4,20240831,2024-08-31,3558147.48,1301841.72,42,0.88
3801,159,4,20240930,2024-09-30,2088800.36,1312022.84,43,0.88
3802,159,4,20241031,2024-10-31,2812485.19,100000.0,62,0.88
3803,159,4,20241130,2024-11-30,3274182.18,1484979.62,54,0.88
3804,159,4,20241231,2024-12-31,2448992.13,1382117.23,54,0.88
3805,159,4,20250131,2025-01-31,2223216.59,819346.48,43,0.88
3806,159,4,20250228,2025-02-28,2267412.76,1159804.44,79,0.88
