loan_payment_id,loan_id,account_id,customer_id,institution_id,date_key,due_date,paid_date,amount_due,amount_paid,days_late,principal_component,interest_component,payment_status
11774,679,5534,2715,1,20251130,2025-11-30,2025-11-30,2169.97,2169.97,0,542.06,1627.91,Paid
11775,679,5534,2715,1,20251231,2025-12-31,2025-12-31,2169.97,2169.97,0,544.59,1625.38,Paid
11776,680,5536,2716,2,20250331,2025-03-31,2025-03-31,3390.38,3390.38,0,851.56,2538.82,Paid
11777,680,5536,2716,2,20250430,2025-04-30,2025-04-30,3390.38,3390.38,0,855.49,2534.89,Paid
11778,680,5536,2716,2,20250531,2025-05-31,2025-05-31,3390.38,3390.38,0,859.44,2530.94,Paid
11779,680,5536,2716,2,20250630,2025-06-30,2025-06-30,3390.38,3390.38,0,863.41,2526.97,Paid
11780,680,5536,2716,2,20250731,2025-07-31,2025-07-31,3390.38,3390.38,0,867.4,2522.98,Paid
11781,680,5536,2716,2,20250831,2025-08-31,2025-08-31,3390.38,3390.38,0,871.4,2518.98,Paid
11782,680,5536,2716,2,20250930,2025-09-30,2025-09-30,3390.38,3390.38,0,875.42,2514.96,Paid
11783,680,5536,2716,2,20251031,2025-10-31,2025-10-31,3390.38,3390.38,0,879.46,2510.92,Paid
11784,680,5536,2716,2,20251130,2025-11-30,2025-11-30,3390.38,3390.38,0,883.52,2506.86,Paid
11785,680,5536,2716,2,20251231,2025-12-31,2025-12-31,3390.38,3390.38,0,887.6,2502.78,Paid
11786,681,5539,2718,5,20230131,2023-01-31,2023-01-31,1643.47,1643.47,0,1110.66,532.8,Paid
11787,681,5539,2718,5,20230228,2023-02-28,2023-02-28,1643.47,1643.47,0,1119.76,523.7,Paid
11788,681,5539,2718,5,20230331,2023-03-31,2023-05-01,1643.47,1643.47,31,1128.94,514.52,Paid
11789,681,5539,2718,5,20230430,2023-04-30,2023-04-30,1643.47,1643.47,0,1138.2,505.27,Paid
11790,681,5539,2718,5,20230531,2023-05-31,2023-05-31,1643.47,1643.47,0,1147.53,495.94,Paid
11791,681,5539,2718,5,20230630,2023-06-30,2023-06-30,1643.47,1643.47,0,1156.93,486.53,Paid
11792,681,5539,2718,5,20230731,2023-07-31,2023-07-31,1643.47,1643.47,0,1166.42,477.05,Paid
11793,681,5539,2718,5,20230831,2023-08-31,2023-08-31,1643.47,1643.47,0,1175.98,467.49,Paid
11794,681,5539,2718,5,20230930,2023-09-30,2023-09-30,1643.47,1643.47,0,1185.62,457.85,Paid
11795,681,5539,2718,5,20231031,2023-10-31,2023-10-31,1643.47,1643.47,0,1195.34,448.13,Paid
11796,681,5539,2718,5,20231130,2023-11-30,2023-11-30,1643.47,1643.47,0,1205.13,438.33,Paid
11797,681,5539,2718,5,20231231,2023-12-31,2023-12-31,1643.47,1643.47,0,1215.01,428.45,Paid
11798,681,5539,2718,5,20240131,2024-01-31,2024-01-31,1643.47,1643.47,0,1224.97,418.49,Paid
11799,681,5539,2718,5,20240229,2024-02-29,2024-02-29,1643.47,1643.47,0,1235.01,408.45,Paid
11800,681,5539,2718,5,20240331,2024-03-31,2024-03-31,1643.47,1643.47,0,1245.14,398.33,Paid
11801,681,5539,2718,5,20240430,2024-04-30,2024-04-30,1643.47,1643.47,0,1255.34,388.12,Paid
11802,681,5539,2718,5,20240531,2024-05-31,2024-05-31,1643.47,1643.47,0,1265.63,377.83,Paid
11803,681,5539,2718,5,20240630,2024-06-30,2024-06-30,1643.47,1643.47,0,1276.01,367.46,Paid
11804,681,5539,2718,5,20240731,2024-07-31,2024-07-31,1643.47,1643.47,0,1286.47,357.0,Paid
11805,681,5539,2718,5,20240831,2024-08-31,2024-08-31,1643.47,1643.47,0,1297.01,346.45,Paid
11806,681,5539,2718,5,20240930,2024-09-30,2024-09-30,1643.47,1643.47,0,1307.64,335.82,Paid
11807,681,5539,2718,5,20241031,2024-10-31,2024-10-31,1643.47,1643.47,0,1318.36,325.1,Paid
11808,681,5539,2718,5,20241130,2024-11-30,2024-11-30,1643.47,1643.47,0,1329.17,314.3,Paid
11809,681,5539,2718,5,20241231,2024-12-31,2024-12-31,1643.47,1643.47,0,1340.06,303.4,Paid
11810,682,5545,2721,5,20230731,2023-07-31,2023-07-31,375.6,375.6,0,111.06,264.54,Paid
11811,682,5545,2721,5,20230831,2023-08-31,2023-08-31,375.6,375.6,0,111.51,264.09,Paid
11812,682,5545,2721,5,20230930,2023-09-30,2023-09-30,375.6,375.6,0,111.96,263.64,Paid
11813,682,5545,2721,5,20231031,2023-10-31,2023-10-31,375.6,375.6,0,112.42,263.18,Paid
11814,682,5545,2721,5,20231130,2023-11-30,2023-11-30,375.6,375.6,0,112.87,262.72,Paid
11815,682,5545,2721,5,20231231,2023-12-31,2023-12-31,375.6,375.6,0,113.33,262.26,Paid
11816,682,5545,2721,5,20240131,2024-01-31,2024-01-31,375.6,375.6,0,113.8,261.8,Paid
11817,682,5545,2721,5,20240229,2024-02-29,2024-02-29,375.6,375.6,0,114.26,261.34,Paid
11818,682,5545,2721,5,20240331,2024-03-31,2024-03-31,375.6,375.6,0,114.72,260.87,Paid
11819,682,5545,2721,5,20240430,2024-04-30,2024-04-30,375.6,375.6,0,115.19,260.41,Paid
11820,682,5545,2721,5,20240531,2024-05-31,2024-05-31,375.6,375.6,0,115.66,259.94,Paid
11821,682,5545,2721,5,20240630,2024-06-30,2024-06-30,375.6,375.6,0,116.13,259.47,Paid
11822,682,5545,2721,5,20240731,2024-07-31,2024-07-31,375.6,375.6,0,116.6,259.0,Paid
11823,682,5545,2721,5,20240831,2024-08-31,2024-08-31,375.6,375.6,0,117.08,258.52,Paid
11824,682,5545,2721,5,20240930,2024-09-30,2024-09-30,375.6,375.6,0,117.55,258.04,Paid
11825,682,5545,2721,5,20241031,2024-10-31,2024-10-31,375.6,375.6,0,118.03,257.57,Paid
11826,682,5545,2721,5,20241130,2024-11-30,2024-11-30,375.6,375.6,0,118.51,257.09,Paid
11827,682,5545,2721,5,20241231,2024-12-31,2024-12-31,375.6,375.6,0,118.99,256.6,Paid
11828,682,5545,2721,5,20250131,2025-01-31,2025-01-31,375.6,375.6,0,119.48,256.12,Paid
11829,682,5545,2721,5,20250228,2025-02-28,2025-02-28,375.6,375.6,0,119.97,255.63,Paid
11830,682,5545,2721,5,20250331,2025-03-31,2025-03-31,375.6,375.6,0,120.45,255.14,Paid
11831,682,5545,2721,5,20250430,2025-04-30,2025-04-30,375.6,375.6,0,120.94,254.65,Paid
11832,682,5545,2721,5,20250531,2025-05-31,2025-05-31,375.6,375.6,0,121.44,254.16,Paid
11833,682,5545,2721,5,20250630,2025-06-30,2025-06-30,375.6,375.6,0,121.93,253.67,Paid
11834,683,5562,2729,5,20230131,2023-01-31,2023-01-31,377.61,377.61,0,257.53,120.09,Paid
11835,683,5562,2729,5,20230228,2023-02-28,2023-02-28,377.61,377.61,0,259.59,118.03,Paid
11836,683,5562,2729,5,20230331,2023-03-31,2023-03-31,377.61,377.61,0,261.67,115.95,Paid
11837,683,5562,2729,5,20230430,2023-04-30,2023-04-30,377.61,377.61,0,263.76,113.85,Paid
11838,683,5562,2729,5,20230531,2023-05-31,2023-05-31,377.61,377.61,0,265.87,111.74,Paid
11839,683,5562,2729,5,20230630,2023-06-30,2023-06-30,377.61,377.61,0,268.0,109.61,Paid
11840,683,5562,2729,5,20230731,2023-07-31,2023-07-31,377.61,377.61,0,270.15,107.47,Paid
11841,683,5562,2729,5,20230831,2023-08-31,2023-08-31,377.61,377.61,0,272.31,105.3,Paid
11842,683,5562,2729,5,20230930,2023-09-30,2023-09-30,377.61,377.61,0,274.49,103.12,Paid
11843,683,5562,2729,5,20231031,2023-10-31,2023-10-31,377.61,377.61,0,276.69,100.93,Paid
11844,683,5562,2729,5,20231130,2023-11-30,2023-11-30,377.61,377.61,0,278.9,98.71,Paid
11845,683,5562,2729,5,20231231,2023-12-31,2023-12-31,377.61,377.61,0,281.14,96.48,Paid
11846,683,5562,2729,5,20240131,2024-01-31,2024-01-31,377.61,377.61,0,283.39,94.23,Paid
11847,683,5562,2729,5,20240229,2024-02-29,2024-02-29,377.61,377.61,0,285.65,91.96,Paid
11848,683,5562,2729,5,20240331,2024-03-31,2024-03-31,377.61,377.61,0,287.94,89.67,Paid
11849,683,5562,2729,5,20240430,2024-04-30,2024-04-30,377.61,377.61,0,290.25,87.37,Paid
11850,683,5562,2729,5,20240531,2024-05-31,2024-05-31,377.61,377.61,0,292.57,85.04,Paid
11851,683,5562,2729,5,20240630,2024-06-30,2024-06-30,377.61,377.61,0,294.91,82.7,Paid
11852,683,5562,2729,5,20240731,2024-07-31,2024-07-31,377.61,377.61,0,297.27,80.34,Paid
11853,683,5562,2729,5,20240831,2024-08-31,2024-08-31,377.61,377.61,0,299.65,77.96,Paid
11854,683,5562,2729,5,20240930,2024-09-30,2024-09-30,377.61,377.61,0,302.05,75.56,Paid
11855,683,5562,2729,5,20241031,2024-10-31,2024-10-31,377.61,377.61,0,304.47,73.14,Paid
11856,683,5562,2729,5,20241130,2024-11-30,2024-11-30,377.61,377.61,0,306.91,70.71,Paid
11857,683,5562,2729,5,20241231,2024-12-31,2024-12-31,377.61,377.61,0,309.37,68.25,Paid
11858,684,5577,2736,3,20240930,2024-09-30,2024-09-30,569.91,569.91,0,296.3,273.61,Paid
11859,684,5577,2736,3,20241031,2024-10-31,2024-10-31,569.91,569.91,0,298.61,271.29,Paid
11860,684,5577,2736,3,20241130,2024-11-30,2024-11-30,569.91,569.91,0,300.95,268.96,Paid
11861,684,5577,2736,3,20241231,2024-12-31,2024-12-31,569.91,569.91,0,303.3,266.6,Paid
11862,684,5577,2736,3,20250131,2025-01-31,2025-01-31,569.91,569.91,0,305.67,264.23,Paid
11863,684,5577,2736,3,20250228,2025-02-28,2025-02-28,569.91,569.91,0,308.06,261.84,Paid
11864,684,5577,2736,3,20250331,2025-03-31,2025-03-31,569.91,569.91,0,310.47,259.44,Paid
11865,684,5577,2736,3,20250430,2025-04-30,2025-04-30,569.91,569.91,0,312.9,257.01,Paid
11866,684,5577,2736,3,20250531,2025-05-31,2025-05-31,569.91,569.91,0,315.34,254.56,Paid
11867,684,5577,2736,3,20250630,2025-06-30,2025-06-30,569.91,569.91,0,317.81,252.1,Paid
11868,684,5577,2736,3,20250731,2025-07-31,2025-07-31,569.91,569.91,0,320.29,249.61,Paid
11869,684,5577,2736,3,20250831,2025-08-31,2025-08-31,569.91,569.91,0,322.8,247.11,Paid
11870,684,5577,2736,3,20250930,2025-09-30,2025-09-30,569.91,569.91,0,325.32,244.59,Paid
11871,684,5577,2736,3,20251031,2025-10-31,2025-10-31,569.91,569.91,0,327.86,242.04,Paid
11872,684,5577,2736,3,20251130,2025-11-30,2025-11-30,569.91,569.91,0,330.43,239.48,Paid
11873,684,5577,2736,3,20251231,2025-12-31,2025-12-31,569.91,569.91,0,333.01,236.9,Paid
11874,685,5598,2749,2,20250831,2025-08-31,2025-08-31,5444.71,5444.71,0,3128.89,2315.81,Paid
11875,685,5598,2749,2,20250930,2025-09-30,2025-09-30,5444.71,5444.71,0,3149.6,2295.11,Paid
11876,685,5598,2749,2,20251031,2025-10-31,2025-10-31,5444.71,5444.71,0,3170.43,2274.27,Paid
11877,685,5598,2749,2,20251130,2025-11-30,2025-11-30,5444.71,5444.71,0,3191.41,2253.29,Paid
11878,685,5598,2749,2,20251231,2025-12-31,2025-12-31,5444.71,5444.71,0,3212.53,2232.18,Paid
11879,686,5609,2752,4,20241231,2024-12-31,2024-12-31,1943.49,1943.49,0,752.15,1191.34,Paid
11880,686,5609,2752,4,20250131,2025-01-31,2025-01-31,1943.49,1943.49,0,758.12,1185.36,Paid
11881,686,5609,2752,4,20250228,2025-02-28,2025-02-28,1943.49,1943.49,0,764.14,1179.34,Paid
11882,686,5609,2752,4,20250331,2025-03-31,2025-03-31,1943.49,1943.49,0,770.21,1173.27,Paid
11883,686,5609,2752,4,20250430,2025-04-30,2025-04-30,1943.49,1943.49,0,776.33,1167.16,Paid
11884,686,5609,2752,4,20250531,2025-05-31,2025-05-31,1943.49,1943.49,0,782.5,1160.99,Paid
11885,686,5609,2752,4,20250630,2025-06-30,2025-10-03,1943.49,1285.16,95,130.39,1154.78,Paid
11886,686,5609,2752,4,20250731,2025-07-31,2025-07-31,1943.49,1943.49,0,789.75,1153.74,Paid
11887,686,5609,2752,4,20250831,2025-08-31,2025-08-31,1943.49,1943.49,0,796.02,1147.47,Paid
11888,686,5609,2752,4,20250930,2025-09-30,2025-09-30,1943.49,1943.49,0,802.34,1141.15,Paid
11889,686,5609,2752,4,20251031,2025-10-31,2025-10-31,1943.49,1943.49,0,808.71,1134.77,Paid
11890,686,5609,2752,4,20251130,2025-11-30,2025-11-30,1943.49,1943.49,0,815.14,1128.35,Paid
11891,686,5609,2752,4,20251231,2025-12-31,2025-12-31,1943.49,1943.49,0,821.61,1121.88,Paid
11892,687,5611,2754,2,20230430,2023-04-30,2023-04-30,993.33,993.33,0,206.93,786.4,Paid
11893,687,5611,2754,2,20230531,2023-05-31,2023-05-31,993.33,993.33,0,208.01,785.32,Paid
11894,687,5611,2754,2,20230630,2023-06-30,2023-06-30,993.33,993.33,0,209.1,784.23,Paid
11895,687,5611,2754,2,20230731,2023-07-31,2023-07-31,993.33,993.33,0,210.2,783.13,Paid
11896,687,5611,2754,2,20230831,2023-08-31,2023-08-31,993.33,993.33,0,211.3,782.03,Paid
11897,687,5611,2754,2,20230930,2023-09-30,2023-09-30,993.33,993.33,0,212.41,780.92,Paid
11898,687,5611,2754,2,20231031,2023-10-31,2023-10-31,993.33,993.33,0,213.52,779.81,Paid
11899,687,5611,2754,2,20231130,2023-11-30,2023-11-30,993.33,993.33,0,214.64,778.69,Paid
11900,687,5611,2754,2,20231231,2023-12-31,2023-12-31,993.33,993.33,0,215.77,777.56,Paid
11901,687,5611,2754,2,20240131,2024-01-31,2024-01-31,993.33,993.33,0,216.9,776.43,Paid
11902,687,5611,2754,2,20240229,2024-02-29,2024-02-29,993.33,993.33,0,218.04,775.29,Paid
11903,687,5611,2754,2,20240331,2024-03-31,2024-03-31,993.33,993.33,0,219.18,774.15,Paid
11904,687,5611,2754,2,20240430,2024-04-30,2024-04-30,993.33,993.33,0,220.33,773.0,Paid
11905,687,5611,2754,2,20240531,2024-05-31,2024-05-31,993.33,993.33,0,221.48,771.85,Paid
11906,687,5611,2754,2,20240630,2024-06-30,2024-06-30,993.33,993.33,0,222.64,770.68,Paid
11907,687,5611,2754,2,20240731,2024-07-31,2024-07-31,993.33,993.33,0,223.81,769.52,Paid
11908,687,5611,2754,2,20240831,2024-08-31,2024-08-31,993.33,993.33,0,224.98,768.34,Paid
11909,687,5611,2754,2,20240930,2024-09-30,2024-09-30,993.33,993.33,0,226.16,767.16,Paid
11910,687,5611,2754,2,20241031,2024-10-31,2024-10-31,993.33,993.33,0,227.35,765.98,Paid
11911,687,5611,2754,2,20241130,2024-11-30,2024-11-30,993.33,993.33,0,228.54,764.79,Paid
11912,687,5611,2754,2,20241231,2024-12-31,2024-12-31,993.33,993.33,0,229.74,763.59,Paid
11913,687,5611,2754,2,20250131,2025-01-31,2025-01-31,993.33,993.33,0,230.94,762.38,Paid
11914,687,5611,2754,2,20250228,2025-02-28,2025-02-28,993.33,993.33,0,232.15,761.17,Paid
11915,687,5611,2754,2,20250331,2025-03-31,2025-03-31,993.33,993.33,0,233.37,759.96,Paid
11916,688,5615,2755,1,20250831,2025-08-31,2025-08-31,524.35,524.35,0,327.62,196.73,Paid
11917,688,5615,2755,1,20250930,2025-09-30,2025-09-30,524.35,524.35,0,330.2,194.16,Paid
11918,688,5615,2755,1,20251031,2025-10-31,2025-10-31,524.35,524.35,0,332.8,191.56,Paid
11919,688,5615,2755,1,20251130,2025-11-30,2025-11-30,524.35,524.35,0,335.41,188.94,Paid
11920,688,5615,2755,1,20251231,2025-12-31,2025-12-31,524.35,524.35,0,338.05,186.3,Paid
11921,689,5617,2756,4,20230131,2023-01-31,2023-01-31,208.6,208.6,0,57.08,151.52,Paid
11922,689,5617,2756,4,20230228,2023-02-28,2023-02-28,208.6,208.6,0,57.33,151.27,Paid
11923,689,5617,2756,4,20230331,2023-03-31,2023-03-31,208.6,208.6,0,57.58,151.02,Paid
11924,689,5617,2756,4,20230430,2023-04-30,2023-04-30,208.6,208.6,0,57.83,150.77,Paid
11925,689,5617,2756,4,20230531,2023-05-31,2023-05-31,208.6,208.6,0,58.08,150.52,Paid
11926,689,5617,2756,4,20230630,2023-06-30,2023-06-30,208.6,208.6,0,58.33,150.27,Paid
11927,689,5617,2756,4,20230731,2023-07-31,2023-07-31,208.6,208.6,0,58.58,150.02,Paid
11928,689,5617,2756,4,20230831,2023-08-31,2023-08-31,208.6,208.6,0,58.84,149.76,Paid
11929,689,5617,2756,4,20230930,2023-09-30,2023-09-30,208.6,208.6,0,59.09,149.51,Paid
11930,689,5617,2756,4,20231031,2023-10-31,2023-10-31,208.6,208.6,0,59.35,149.25,Paid
11931,689,5617,2756,4,20231130,2023-11-30,2023-11-30,208.6,208.6,0,59.6,149.0,Paid
11932,689,5617,2756,4,20231231,2023-12-31,2023-12-31,208.6,208.6,0,59.86,148.74,Paid
11933,689,5617,2756,4,20240131,2024-01-31,2024-01-31,208.6,208.6,0,60.12,148.48,Paid
11934,689,5617,2756,4,20240229,2024-02-29,2024-02-29,208.6,208.6,0,60.38,148.22,Paid
11935,689,5617,2756,4,20240331,2024-03-31,2024-03-31,208.6,208.6,0,60.64,147.96,Paid
11936,689,5617,2756,4,20240430,2024-04-30,2024-04-30,208.6,208.6,0,60.9,147.69,Paid
11937,689,5617,2756,4,20240531,2024-05-31,2024-05-31,208.6,208.6,0,61.17,147.43,Paid
11938,689,5617,2756,4,20240630,2024-06-30,2024-07-15,208.6,208.6,15,61.43,147.17,Paid
11939,689,5617,2756,4,20240731,2024-07-31,2024-07-31,208.6,208.6,0,61.7,146.9,Paid
11940,689,5617,2756,4,20240831,2024-08-31,2024-08-31,208.6,208.6,0,61.97,146.63,Paid
11941,689,5617,2756,4,20240930,2024-09-30,2024-09-30,208.6,208.6,0,62.23,146.36,Paid
11942,689,5617,2756,4,20241031,2024-10-31,2024-10-31,208.6,208.6,0,62.5,146.09,Paid
11943,689,5617,2756,4,20241130,2024-11-30,2024-11-30,208.6,208.6,0,62.77,145.82,Paid
11944,689,5617,2756,4,20241231,2024-12-31,2025-03-03,208.6,208.6,62,63.05,145.55,Paid
11945,690,5620,2757,3,20230131,2023-01-31,2023-01-31,2230.57,2230.57,0,514.04,1716.53,Paid
11946,690,5620,2757,3,20230228,2023-02-28,2023-02-28,2230.57,2230.57,0,516.56,1714.01,Paid
11947,690,5620,2757,3,20230331,2023-03-31,2023-03-31,2230.57,2230.57,0,519.09,1711.47,Paid
11948,690,5620,2757,3,20230430,2023-04-30,2023-04-30,2230.57,2230.57,0,521.64,1708.93,Paid
11949,690,5620,2757,3,20230531,2023-05-31,2023-05-31,2230.57,2230.57,0,524.2,1706.37,Paid
11950,690,5620,2757,3,20230630,2023-06-30,2023-06-30,2230.57,2230.57,0,526.77,1703.8,Paid
11951,690,5620,2757,3,20230731,2023-07-31,2023-07-31,2230.57,2230.57,0,529.35,1701.21,Paid
11952,690,5620,2757,3,20230831,2023-08-31,2023-08-31,2230.57,2230.57,0,531.95,1698.62,Paid
11953,690,5620,2757,3,20230930,2023-09-30,2023-09-30,2230.57,2230.57,0,534.56,1696.01,Paid
11954,690,5620,2757,3,20231031,2023-10-31,2023-12-01,2230.57,2230.57,31,537.18,1693.39,Partial
11955,690,5620,2757,3,20231130,2023-11-30,2023-11-30,2230.57,2230.57,0,539.81,1690.75,Paid
11956,690,5620,2757,3,20231231,2023-12-31,2023-12-31,2230.57,2230.57,0,542.46,1688.11,Paid
11957,690,5620,2757,3,20240131,2024-01-31,2024-01-31,2230.57,2230.57,0,545.12,1685.45,Paid
11958,690,5620,2757,3,20240229,2024-02-29,2024-02-29,2230.57,2230.57,0,547.79,1682.77,Paid
11959,690,5620,2757,3,20240331,2024-03-31,2024-03-31,2230.57,2230.57,0,550.48,1680.09,Paid
11960,690,5620,2757,3,20240430,2024-04-30,2024-04-30,2230.57,2230.57,0,553.18,1677.39,Paid
11961,690,5620,2757,3,20240531,2024-05-31,2024-05-31,2230.57,2230.57,0,555.89,1674.67,Paid
11962,690,5620,2757,3,20240630,2024-06-30,2024-06-30,2230.57,2230.57,0,558.62,1671.95,Paid
11963,690,5620,2757,3,20240731,2024-07-31,2024-07-31,2230.57,2230.57,0,561.36,1669.21,Paid
11964,690,5620,2757,3,20240831,2024-08-31,2024-08-31,2230.57,2230.57,0,564.11,1666.45,Paid
11965,690,5620,2757,3,20240930,2024-09-30,2024-10-05,2230.57,2230.57,5,566.88,1663.69,Paid
11966,690,5620,2757,3,20241031,2024-10-31,2024-10-31,2230.57,2230.57,0,569.66,1660.91,Paid
11967,690,5620,2757,3,20241130,2024-11-30,2024-11-30,2230.57,2230.57,0,572.45,1658.11,Paid
11968,690,5620,2757,3,20241231,2024-12-31,2024-12-31,2230.57,2230.57,0,575.26,1655.31,Paid
11969,691,5627,2760,4,20230831,2023-08-31,2023-08-31,148.5,148.5,0,40.98,107.51,Paid
11970,691,5627,2760,4,20230930,2023-09-30,2023-09-30,148.5,148.5,0,41.16,107.34,Paid
11971,691,5627,2760,4,20231031,2023-10-31,2023-10-31,148.5,148.5,0,41.34,107.16,Paid
11972,691,5627,2760,4,20231130,2023-11-30,2023-11-30,148.5,148.5,0,41.52,106.98,Paid
11973,691,5627,2760,4,20231231,2023-12-31,2023-12-31,148.5,148.5,0,41.69,106.8,Paid
11974,691,5627,2760,4,20240131,2024-01-31,2024-01-31,148.5,148.5,0,41.87,106.62,Paid
11975,691,5627,2760,4,20240229,2024-02-29,2024-02-29,148.5,148.5,0,42.05,106.44,Paid
11976,691,5627,2760,4,20240331,2024-03-31,2024-03-31,148.5,148.5,0,42.23,106.26,Paid
11977,691,5627,2760,4,20240430,2024-04-30,2024-04-30,148.5,148.5,0,42.42,106.08,Paid
11978,691,5627,2760,4,20240531,2024-05-31,2024-05-31,148.5,148.5,0,42.6,105.9,Paid
11979,691,5627,2760,4,20240630,2024-06-30,2024-06-30,148.5,148.5,0,42.78,105.71,Paid
11980,691,5627,2760,4,20240731,2024-07-31,2024-07-31,148.5,148.5,0,42.96,105.53,Paid
11981,691,5627,2760,4,20240831,2024-08-31,2024-08-31,148.5,148.5,0,43.15,105.35,Paid
11982,691,5627,2760,4,20240930,2024-09-30,2024-09-30,148.5,148.5,0,43.34,105.16,Paid
11983,691,5627,2760,4,20241031,2024-10-31,2024-10-31,148.5,148.5,0,43.52,104.97,Paid
11984,691,5627,2760,4,20241130,2024-11-30,2024-11-30,148.5,148.5,0,43.71,104.79,Paid
11985,691,5627,2760,4,20241231,2024-12-31,2024-12-31,148.5,148.5,0,43.9,104.6,Paid
11986,691,5627,2760,4,20250131,2025-01-31,2025-01-31,148.5,148.5,0,44.09,104.41,Paid
11987,691,5627,2760,4,20250228,2025-02-28,2025-02-28,148.5,148.5,0,44.28,104.22,Paid
11988,691,5627,2760,4,20250331,2025-03-31,2025-03-31,148.5,148.5,0,44.47,104.03,Paid
11989,691,5627,2760,4,20250430,2025-04-30,2025-04-30,148.5,148.5,0,44.66,103.84,Paid
11990,691,5627,2760,4,20250531,2025-05-31,2025-05-31,148.5,148.5,0,44.85,103.65,Paid
11991,691,5627,2760,4,20250630,2025-06-30,2025-06-30,148.5,148.5,0,45.04,103.45,Paid
11992,691,5627,2760,4,20250731,2025-07-31,2025-07-31,148.5,148.5,0,45.24,103.26,Paid
11993,692,5637,2766,5,20240731,2024-07-31,2024-07-31,8584.04,8584.04,0,6180.65,2403.39,Paid
11994,692,5637,2766,5,20240831,2024-08-31,2024-08-31,8584.04,8584.04,0,6223.09,2360.95,Paid
11995,692,5637,2766,5,20240930,2024-09-30,2024-09-30,8584.04,8584.04,0,6265.82,2318.22,Paid
11996,692,5637,2766,5,20241031,2024-10-31,2024-10-31,8584.04,8584.04,0,6308.85,2275.19,Paid
11997,692,5637,2766,5,20241130,2024-11-30,2024-11-30,8584.04,8584.04,0,6352.17,2231.87,Paid
11998,692,5637,2766,5,20241231,2024-12-31,2024-12-31,8584.04,8584.04,0,6395.79,2188.25,Paid
11999,692,5637,2766,5,20250131,2025-01-31,2025-01-31,8584.04,8584.04,0,6439.71,2144.33,Paid
12000,692,5637,2766,5,20250228,2025-02-28,2025-02-28,8584.04,8584.04,0,6483.93,2100.11,Paid
12001,692,5637,2766,5,20250331,2025-03-31,2025-03-31,8584.04,8584.04,0,6528.45,2055.58,Paid
12002,692,5637,2766,5,20250430,2025-04-30,2025-04-30,8584.04,8584.04,0,6573.28,2010.75,Paid
12003,692,5637,2766,5,20250531,2025-05-31,2025-05-31,8584.04,8584.04,0,6618.42,1965.62,Paid
12004,692,5637,2766,5,20250630,2025-06-30,2025-06-30,8584.04,8584.04,0,6663.87,1920.17,Paid
12005,692,5637,2766,5,20250731,2025-07-31,2025-08-31,8584.04,8584.04,31,6709.63,1874.41,Paid
12006,692,5637,2766,5,20250831,2025-08-31,2025-08-31,8584.04,8584.04,0,6755.7,1828.34,Paid
12007,692,5637,2766,5,20250930,2025-09-30,2025-09-30,8584.04,8584.04,0,6802.09,1781.95,Paid
12008,692,5637,2766,5,20251031,2025-10-31,2025-10-31,8584.04,8584.04,0,6848.8,1735.24,Paid
12009,692,5637,2766,5,20251130,2025-11-30,2025-11-30,8584.04,8584.04,0,6895.83,1688.21,Paid
12010,692,5637,2766,5,20251231,2025-12-31,2025-12-31,8584.04,8584.04,0,6943.18,1640.86,Paid
12011,693,5644,2770,4,20230131,2023-01-31,2023-01-31,2366.5,2366.5,0,466.3,1900.21,Paid
12012,693,5644,2770,4,20230228,2023-02-28,2023-05-01,2366.5,2366.5,62,468.83,1897.67,Paid
12013,693,5644,2770,4,20230331,2023-03-31,2023-04-05,2366.5,2366.5,5,471.38,1895.13,Paid
12014,693,5644,2770,4,20230430,2023-04-30,2023-05-31,2366.5,2366.5,31,473.94,1892.57,Paid
12015,693,5644,2770,4,20230531,2023-05-31,2023-07-01,2366.5,2366.5,31,476.51,1890.0,Partial
12016,693,5644,2770,4,20230630,2023-06-30,2023-07-15,2366.5,2366.5,15,479.1,1887.41,Paid
12017,693,5644,2770,4,20230731,2023-07-31,2023-08-05,2366.5,2366.5,5,481.7,1884.81,Paid
12018,693,5644,2770,4,20230831,2023-08-31,2023-10-01,2366.5,2366.5,31,484.31,1882.19,Paid
12019,693,5644,2770,4,20230930,2023-09-30,2023-09-30,2366.5,2366.5,0,486.94,1879.56,Paid
12020,693,5644,2770,4,20231031,2023-10-31,2023-10-31,2366.5,2366.5,0,489.58,1876.92,Paid
12021,693,5644,2770,4,20231130,2023-11-30,2023-11-30,2366.5,2366.5,0,492.24,1874.26,Paid
12022,693,5644,2770,4,20231231,2023-12-31,2024-01-15,2366.5,2366.5,15,494.92,1871.59,Paid
12023,693,5644,2770,4,20240131,2024-01-31,2024-02-05,2366.5,2366.5,5,497.6,1868.9,Paid
12024,693,5644,2770,4,20240229,2024-02-29,2024-03-31,2366.5,2366.5,31,500.3,1866.2,Missed
12025,693,5644,2770,4,20240331,2024-03-31,2024-04-15,2366.5,2366.5,15,503.02,1863.48,Paid
12026,693,5644,2770,4,20240430,2024-04-30,2024-07-01,2366.5,2366.5,62,505.75,1860.75,Partial
12027,693,5644,2770,4,20240531,2024-05-31,2024-06-05,2366.5,2366.5,5,508.5,1858.01,Paid
